id,iso_code_2t,iso_code_2b,iso_code_1,name,frequency,iso_code_3
4878,,,,Nkoroo,0,nkx
4879,,,,Nkari,0,nkz
4880,,,,Ngombale,0,nla
4881,,,,Nalca,0,nlc
4882,,,,East Nyala,0,nle
4883,,,,Gela,0,nlg
4884,,,,Grangali,0,nli
4885,,,,Nyali,0,nlj
4886,,,,Ninia Yali,0,nlk
4887,,,,Nihali,0,nll
4888,,,,Ngul,0,nlo
4889,,,,Lao Naga,0,nlq
4890,,,,Ngarla,0,nlr
4891,,,,Nchumbulu,0,nlu
4892,,,,Orizaba Nahuatl,0,nlv
4893,,,,Nahali,0,nlx
4894,,,,Nyamal,0,nly
4895,,,,Nalögo,0,nlz
4896,,,,Maram Naga,0,nma
4897,,,,Big Nambas,0,nmb
4898,,,,Ngam,0,nmc
4899,,,,Ndumu,0,nmd
4900,,,,Mzieme Naga,0,nme
4901,,,,Tangkhul Naga (India),0,nmf
4902,,,,Kwasio,0,nmg
4903,,,,Monsang Naga,0,nmh
4904,,,,Nyam,0,nmi
4905,,,,Ngombe (Central African Republic),0,nmj
4906,,,,Namakura,0,nmk
4907,,,,Ndemli,0,nml
4908,,,,Manangba,0,nmm
4909,,,,!Xóõ,0,nmn
4910,,,,Moyon Naga,0,nmo
4911,,,,Nimanbur,0,nmp
4912,,,,Nambya,0,nmq
4913,,,,Nimbari,0,nmr
4914,,,,Letemboi,0,nms
4915,,,,Namonuito,0,nmt
4916,,,,Northeast Maidu,0,nmu
4917,,,,Ngamini,0,nmv
4918,,,,Nimoa,0,nmw
4919,,,,Nama (Papua New Guinea),0,nmx
4920,,,,Namuyi,0,nmy
4921,,,,Nawdm,0,nmz
4922,,,,Nyangumarta,0,nna
4923,,,,Nande,0,nnb
4924,,,,Nancere,0,nnc
4925,,,,West Ambae,0,nnd
4926,,,,Ngandyera,0,nne
4927,,,,Ngaing,0,nnf
4928,,,,Maring Naga,0,nng
4929,,,,Ngiemboon,0,nnh
4930,,,,North Nuaulu,0,nni
4931,,,,Nyangatom,0,nnj
4932,,,,Nankina,0,nnk
4933,,,,Northern Rengma Naga,0,nnl
4934,,,,Namia,0,nnm
4935,,,,Ngete,0,nnn
305,nno,nno,nn,Norwegian Nynorsk,1,nno
4936,,,,Wancho Naga,0,nnp
4937,,,,Ngindo,0,nnq
4938,,,,Narungga,0,nnr
4939,,,,Ningye,0,nns
4940,,,,Nanticoke,0,nnt
4941,,,,Dwang,0,nnu
4942,,,,Nugunu (Australia),0,nnv
4943,,,,Southern Nuni,0,nnw
4944,,,,Ngong,0,nnx
4945,,,,Nyangga,0,nny
4946,,,,Nda'nda',0,nnz
4947,,,,Woun Meu,0,noa
306,nob,nob,nb,Norwegian Bokmål,1,nob
4948,,,,Nuk,0,noc
4949,,,,Northern Thai,0,nod
4950,,,,Nimadi,0,noe
4951,,,,Nomane,0,nof
307,nog,nog,,Nogai,1,nog
4952,,,,Nomu,0,noh
4953,,,,Noiri,0,noi
4954,,,,Nonuya,0,noj
4955,,,,Nooksack,0,nok
4956,,,,Nocamán,0,nom
308,non,non,,"Norse, Old",1,non
4957,,,,Numanggang,0,nop
4958,,,,Ngongo,0,noq
4959,,,,Eastern Nisu,0,nos
4960,,,,Nomatsiguenga,0,not
4961,,,,Ewage-Notu,0,nou
4962,,,,Novial,0,nov
4963,,,,Nyambo,0,now
4964,,,,Noy,0,noy
4965,,,,Nayi,0,noz
4966,,,,Nar Phu,0,npa
4967,,,,Nupbikha,0,npb
4968,,,,Ponyo-Gongwang Naga,0,npg
4969,,,,Phom Naga,0,nph
4970,,,,Nepali (individual language),0,npi
4971,,,,Southeastern Puebla Nahuatl,0,npl
4972,,,,Mondropolon,0,npn
4973,,,,Pochuri Naga,0,npo
4974,,,,Nipsan,0,nps
4975,,,,Puimei Naga,0,npu
4976,,,,Napu,0,npy
4977,,,,Southern Nago,0,nqg
4978,,,,Kura Ede Nago,0,nqk
4979,,,,Ndom,0,nqm
4980,,,,Nen,0,nqn
478,nqo,nqo,,N'Ko,1,nqo
4981,,,,Kyan-Karyaw Naga,0,nqq
4982,,,,Akyaung Ari Naga,0,nqy
4983,,,,Ngom,0,nra
4984,,,,Nara,0,nrb
4985,,,,Noric,0,nrc
4986,,,,Southern Rengma Naga,0,nre
4987,,,,Narango,0,nrg
4988,,,,Chokri Naga,0,nri
4989,,,,Ngarluma,0,nrl
4990,,,,Narom,0,nrm
4991,,,,Norn,0,nrn
4992,,,,North Picene,0,nrp
4993,,,,Norra,0,nrr
4994,,,,Northern Kalapuya,0,nrt
4995,,,,Narua,0,nru
4996,,,,Ngurmbur,0,nrx
4997,,,,Lala,0,nrz
4998,,,,Sangtam Naga,0,nsa
4999,,,,Nshi,0,nsc
5000,,,,Southern Nisu,0,nsd
5001,,,,Nsenga,0,nse
5002,,,,Northwestern Nisu,0,nsf
5003,,,,Ngasa,0,nsg
5004,,,,Ngoshie,0,nsh
5005,,,,Nigerian Sign Language,0,nsi
5006,,,,Naskapi,0,nsk
5007,,,,Norwegian Sign Language,0,nsl
5008,,,,Sumi Naga,0,nsm
5009,,,,Nehan,0,nsn
310,nso,nso,,"Sotho, Northern",1,nso
5010,,,,Nepalese Sign Language,0,nsp
5011,,,,Northern Sierra Miwok,0,nsq
5012,,,,Maritime Sign Language,0,nsr
5013,,,,Nali,0,nss
5014,,,,Tase Naga,0,nst
5015,,,,Sierra Negra Nahuatl,0,nsu
5016,,,,Southwestern Nisu,0,nsv
5017,,,,Navut,0,nsw
5018,,,,Nsongo,0,nsx
5019,,,,Nasal,0,nsy
5020,,,,Nisenan,0,nsz
5021,,,,Nathembo,0,nte
5022,,,,Natioro,0,nti
5023,,,,Ngaanyatjarra,0,ntj
5024,,,,Ikoma-Nata-Isenye,0,ntk
5025,,,,Nateni,0,ntm
5026,,,,Ntomba,0,nto
5027,,,,Northern Tepehuan,0,ntp
5028,,,,Delo,0,ntr
5029,,,,Natagaimas,0,nts
5030,,,,Natügu,0,ntu
5031,,,,Nottoway,0,ntw
5032,,,,Tangkhul Naga (Myanmar),0,ntx
5033,,,,Mantsi,0,nty
5034,,,,Natanzi,0,ntz
5035,,,,Yuaga,0,nua
5036,,,,Nukuini,0,nuc
5037,,,,Ngala,0,nud
5038,,,,Ngundu,0,nue
5039,,,,Nusu,0,nuf
5040,,,,Nungali,0,nug
5041,,,,Ndunda,0,nuh
5042,,,,Ngumbi,0,nui
5043,,,,Nyole,0,nuj
5044,,,,Nuu-chah-nulth,0,nuk
5045,,,,Nusa Laut,0,nul
5046,,,,Niuafo'ou,0,num
5047,,,,Anong,0,nun
5048,,,,Nguôn,0,nuo
5049,,,,Nupe-Nupe-Tako,0,nup
5050,,,,Nukumanu,0,nuq
5051,,,,Nukuria,0,nur
5052,,,,Nuer,0,nus
5053,,,,Nung (Viet Nam),0,nut
5054,,,,Ngbundu,0,nuu
5055,,,,Northern Nuni,0,nuv
5056,,,,Nguluwan,0,nuw
5057,,,,Mehek,0,nux
5058,,,,Nunggubuyu,0,nuy
5059,,,,Tlamacazapa Nahuatl,0,nuz
5060,,,,Nasarian,0,nvh
5061,,,,Namiae,0,nvm
5062,,,,Nyokon,0,nvo
5063,,,,Nawathinehena,0,nwa
5064,,,,Nyabwa,0,nwb
312,nwc,nwc,,Classical Newari,0,nwc
5065,,,,Ngwe,0,nwe
5066,,,,Ngayawung,0,nwg
5067,,,,Southwest Tanna,0,nwi
5068,,,,Nyamusa-Molo,0,nwm
5069,,,,Nauo,0,nwo
5070,,,,Nawaru,0,nwr
5071,,,,Middle Newar,0,nwx
5072,,,,Nottoway-Meherrin,0,nwy
5073,,,,Nauete,0,nxa
5074,,,,Ngando (Democratic Republic of Congo),0,nxd
5075,,,,Nage,0,nxe
5076,,,,Ngad'a,0,nxg
5077,,,,Nindi,0,nxi
5078,,,,Koki Naga,0,nxk
5079,,,,South Nuaulu,0,nxl
5080,,,,Numidian,0,nxm
5081,,,,Ngawun,0,nxn
5082,,,,Naxi,0,nxq
5083,,,,Ninggerum,0,nxr
5084,,,,Narau,0,nxu
5085,,,,Nafri,0,nxx
313,nya,nya,ny,Chichewa,1,nya
5086,,,,Nyangbo,0,nyb
5087,,,,Nyanga-li,0,nyc
5088,,,,Nyore,0,nyd
5089,,,,Nyengo,0,nye
5090,,,,Giryama,0,nyf
5091,,,,Nyindu,0,nyg
5092,,,,Nyigina,0,nyh
5093,,,,Ama (Sudan),0,nyi
5094,,,,Nyanga,0,nyj
5095,,,,Nyaneka,0,nyk
5096,,,,Nyeu,0,nyl
314,nym,nym,,Nyamwezi,1,nym
315,nyn,nyn,,Nyankole,1,nyn
316,nyo,nyo,,Nyoro,1,nyo
5097,,,,Nyang'i,0,nyp
5098,,,,Nayini,0,nyq
5099,,,,Nyiha (Malawi),0,nyr
5100,,,,Nyunga,0,nys
5101,,,,Nyawaygi,0,nyt
5102,,,,Nyungwe,0,nyu
5103,,,,Nyulnyul,0,nyv
5104,,,,Nyaw,0,nyw
5105,,,,Nganyaywana,0,nyx
5106,,,,Nyakyusa-Ngonde,0,nyy
5107,,,,Tigon Mbembe,0,nza
5108,,,,Njebi,0,nzb
317,nzi,nzi,,Nzima,1,nzi
5109,,,,Nzakara,0,nzk
5110,,,,Zeme Naga,0,nzm
5111,,,,New Zealand Sign Language,0,nzs
5112,,,,Teke-Nzikou,0,nzu
5113,,,,Nzakambay,0,nzy
5114,,,,Nanga Dama Dogon,0,nzz
5115,,,,Orok,0,oaa
5116,,,,Oroch,0,oac
5117,,,,Old Aramaic (up to 700 BCE),0,oar
5118,,,,Old Avar,0,oav
5119,,,,Obispeño,0,obi
5120,,,,Southern Bontok,0,obk
5121,,,,Oblo,0,obl
5122,,,,Moabite,0,obm
5123,,,,Obo Manobo,0,obo
5124,,,,Old Burmese,0,obr
5125,,,,Old Breton,0,obt
5126,,,,Obulom,0,obu
5127,,,,Ocaina,0,oca
5128,,,,Old Chinese,0,och
318,oci,oci,oc,Occitan,1,oci
5129,,,,Old Cornish,0,oco
5130,,,,Atzingo Matlatzinca,0,ocu
5131,,,,Odut,0,oda
5132,,,,Od,0,odk
5133,,,,Old Dutch,0,odt
5134,,,,Odual,0,odu
5135,,,,Ofo,0,ofo
5136,,,,Old Frisian,0,ofs
5137,,,,Efutop,0,ofu
5138,,,,Ogbia,0,ogb
5139,,,,Ogbah,0,ogc
5140,,,,Old Georgian,0,oge
5141,,,,Ogbogolo,0,ogg
5142,,,,Khana,0,ogo
5143,,,,Ogbronuagum,0,ogu
5144,,,,Old Hittite,0,oht
5145,,,,Old Hungarian,0,ohu
5146,,,,Oirata,0,oia
5147,,,,Inebu One,0,oin
5148,,,,Northwestern Ojibwa,0,ojb
5149,,,,Central Ojibwa,0,ojc
5150,,,,Eastern Ojibwa,0,ojg
319,oji,oji,oj,Ojibwa,1,oji
5151,,,,Old Japanese,0,ojp
5152,,,,Severn Ojibwa,0,ojs
5153,,,,Ontong Java,0,ojv
5154,,,,Western Ojibwa,0,ojw
5155,,,,Okanagan,0,oka
5156,,,,Okobo,0,okb
5157,,,,Okodia,0,okd
5158,,,,Okpe (Southwestern Edo),0,oke
5159,,,,Koko Babangk,0,okg
5160,,,,Koresh-e Rostam,0,okh
5161,,,,Okiek,0,oki
5162,,,,Oko-Juwoi,0,okj
5163,,,,Kwamtim One,0,okk
5164,,,,Old Kentish Sign Language,0,okl
5165,,,,Middle Korean (10th-16th cent.),0,okm
5166,,,,Oki-No-Erabu,0,okn
5167,,,,Old Korean (3rd-9th cent.),0,oko
5168,,,,Kirike,0,okr
5169,,,,Oko-Eni-Osayen,0,oks
5170,,,,Oku,0,oku
5171,,,,Orokaiva,0,okv
5172,,,,Okpe (Northwestern Edo),0,okx
5173,,,,Walungge,0,ola
5174,,,,Mochi,0,old
5175,,,,Olekha,0,ole
5176,,,,Oloma,0,olm
5177,,,,Livvi,0,olo
5178,,,,Olrat,0,olr
5179,,,,Omaha-Ponca,0,oma
5180,,,,East Ambae,0,omb
5181,,,,Mochica,0,omc
5182,,,,Omejes,0,ome
5183,,,,Omagua,0,omg
5184,,,,Omi,0,omi
5185,,,,Omok,0,omk
5186,,,,Ombo,0,oml
5187,,,,Minoan,0,omn
5188,,,,Utarmbung,0,omo
5189,,,,Old Manipuri,0,omp
5190,,,,Old Marathi,0,omr
5191,,,,Omotik,0,omt
5192,,,,Omurano,0,omu
5193,,,,South Tairora,0,omw
5194,,,,Old Mon,0,omx
5195,,,,Ona,0,ona
5196,,,,Lingao,0,onb
5197,,,,Oneida,0,one
5198,,,,Olo,0,ong
5199,,,,Onin,0,oni
5200,,,,Onjob,0,onj
5201,,,,Kabore One,0,onk
5202,,,,Onobasulu,0,onn
5203,,,,Onondaga,0,ono
5204,,,,Sartang,0,onp
5205,,,,Northern One,0,onr
5206,,,,Ono,0,ons
5207,,,,Ontenu,0,ont
5208,,,,Unua,0,onu
5209,,,,Old Nubian,0,onw
5210,,,,Onin Based Pidgin,0,onx
5211,,,,Tohono O'odham,0,ood
5212,,,,Ong,0,oog
5213,,,,Önge,0,oon
5214,,,,Oorlams,0,oor
5215,,,,Old Ossetic,0,oos
5216,,,,Okpamheri,0,opa
5217,,,,Kopkaka,0,opk
5218,,,,Oksapmin,0,opm
5219,,,,Opao,0,opo
5220,,,,Opata,0,opt
5221,,,,Ofayé,0,opy
5222,,,,Oroha,0,ora
5223,,,,Orma,0,orc
5224,,,,Orejón,0,ore
5225,,,,Oring,0,org
5226,,,,Oroqen,0,orh
320,ori,ori,or,Oriya,1,ori
321,orm,orm,om,Oromo,1,orm
5227,,,,Orang Kanaq,0,orn
5228,,,,Orokolo,0,oro
5229,,,,Oruma,0,orr
5230,,,,Orang Seletar,0,ors
5231,,,,Adivasi Oriya,0,ort
5232,,,,Ormuri,0,oru
5233,,,,Old Russian,0,orv
5234,,,,Oro Win,0,orw
5235,,,,Oro,0,orx
5236,,,,Oriya (individual language),0,ory
5237,,,,Ormu,0,orz
322,osa,osa,,Osage,1,osa
5238,,,,Oscan,0,osc
5239,,,,Osing,0,osi
5240,,,,Ososo,0,oso
5241,,,,Old Spanish,0,osp
323,oss,oss,os,Ossetian,1,oss
5242,,,,Osatu,0,ost
5243,,,,Southern One,0,osu
5244,,,,Old Saxon,0,osx
324,ota,ota,,"Turkish, Ottoman",1,ota
5245,,,,Old Tibetan,0,otb
5246,,,,Ot Danum,0,otd
5247,,,,Mezquital Otomi,0,ote
5248,,,,Oti,0,oti
5249,,,,Old Turkish,0,otk
5250,,,,Tilapa Otomi,0,otl
5251,,,,Eastern Highland Otomi,0,otm
5252,,,,Tenango Otomi,0,otn
5253,,,,Querétaro Otomi,0,otq
5254,,,,Otoro,0,otr
5255,,,,Estado de México Otomi,0,ots
5256,,,,Temoaya Otomi,0,ott
5257,,,,Otuke,0,otu
5258,,,,Ottawa,0,otw
5259,,,,Texcatepec Otomi,0,otx
5260,,,,Old Tamil,0,oty
5261,,,,Ixtenco Otomi,0,otz
5262,,,,Tagargrent,0,oua
5263,,,,Glio-Oubi,0,oub
5264,,,,Oune,0,oue
5265,,,,Old Uighur,0,oui
5266,,,,Ouma,0,oum
5267,,,,!O!ung,0,oun
5268,,,,Owiniga,0,owi
5269,,,,Old Welsh,0,owl
5270,,,,Oy,0,oyb
5271,,,,Oyda,0,oyd
5272,,,,Wayampi,0,oym
5273,,,,Oya'oya,0,oyy
5274,,,,Koonzime,0,ozm
5275,,,,Parecís,0,pab
5276,,,,Pacoh,0,pac
5277,,,,Paumarí,0,pad
5278,,,,Pagibete,0,pae
5279,,,,Paranawát,0,paf
327,pag,pag,,Pangasinan,1,pag
5280,,,,Tenharim,0,pah
5281,,,,Pe,0,pai
5282,,,,Parakanã,0,pak
328,pal,pal,,Pahlavi,0,pal
329,pam,pam,,Pampanga,1,pam
330,pan,pan,pa,Panjabi,1,pan
5283,,,,Northern Paiute,0,pao
331,pap,pap,,Papiamento,1,pap
5284,,,,Parya,0,paq
5285,,,,Panamint,0,par
5286,,,,Papasena,0,pas
5287,,,,Papitalai,0,pat
332,pau,pau,,Palauan,1,pau
5288,,,,Pakaásnovos,0,pav
5289,,,,Pawnee,0,paw
5290,,,,Pankararé,0,pax
5291,,,,Pech,0,pay
5292,,,,Pankararú,0,paz
5293,,,,Páez,0,pbb
5294,,,,Patamona,0,pbc
5295,,,,Mezontla Popoloca,0,pbe
5296,,,,Coyotepec Popoloca,0,pbf
5297,,,,Paraujano,0,pbg
5298,,,,E'ñapa Woromaipu,0,pbh
5299,,,,Parkwa,0,pbi
5300,,,,Mak (Nigeria),0,pbl
5301,,,,Kpasam,0,pbn
5302,,,,Papel,0,pbo
5303,,,,Badyara,0,pbp
5304,,,,Pangwa,0,pbr
5305,,,,Central Pame,0,pbs
5306,,,,Southern Pashto,0,pbt
5307,,,,Northern Pashto,0,pbu
5308,,,,Pnar,0,pbv
5309,,,,Pyu,0,pby
5310,,,,Santa Inés Ahuatempan Popoloca,0,pca
5311,,,,Pear,0,pcb
5312,,,,Bouyei,0,pcc
5313,,,,Picard,0,pcd
5314,,,,Ruching Palaung,0,pce
5315,,,,Paliyan,0,pcf
5316,,,,Paniya,0,pcg
5317,,,,Pardhan,0,pch
5318,,,,Duruwa,0,pci
5319,,,,Parenga,0,pcj
5320,,,,Paite Chin,0,pck
5321,,,,Pardhi,0,pcl
5322,,,,Nigerian Pidgin,0,pcm
5323,,,,Piti,0,pcn
5324,,,,Pacahuara,0,pcp
5325,,,,Panang,0,pcr
5326,,,,Pyapun,0,pcw
5327,,,,Anam,0,pda
5328,,,,Pennsylvania German,0,pdc
5329,,,,Pa Di,0,pdi
5330,,,,Podena,0,pdn
5331,,,,Padoe,0,pdo
5332,,,,Plautdietsch,0,pdt
5333,,,,Kayan,0,pdu
5334,,,,Peranakan Indonesian,0,pea
5335,,,,Eastern Pomo,0,peb
5336,,,,Mala (Papua New Guinea),0,ped
5337,,,,Taje,0,pee
5338,,,,Northeastern Pomo,0,pef
5339,,,,Pengo,0,peg
5340,,,,Bonan,0,peh
5341,,,,Chichimeca-Jonaz,0,pei
5342,,,,Northern Pomo,0,pej
5343,,,,Penchal,0,pek
5344,,,,Pekal,0,pel
5345,,,,Phende,0,pem
333,peo,peo,,"Persian, Old (ca.600-400 B.C.)",0,peo
5346,,,,Kunja,0,pep
5347,,,,Southern Pomo,0,peq
5348,,,,Iranian Persian,0,pes
5349,,,,Pémono,0,pev
5350,,,,Petats,0,pex
5351,,,,Petjo,0,pey
5352,,,,Eastern Penan,0,pez
5353,,,,Pááfang,0,pfa
5354,,,,Peere,0,pfe
5355,,,,Pfaelzisch,0,pfl
5356,,,,Sudanese Creole Arabic,0,pga
5357,,,,Pangwali,0,pgg
5358,,,,Pagi,0,pgi
5359,,,,Rerep,0,pgk
5360,,,,Primitive Irish,0,pgl
5361,,,,Paelignian,0,pgn
5362,,,,Pangseng,0,pgs
5363,,,,Pagu,0,pgu
5364,,,,Pa-Hng,0,pha
5365,,,,Phudagi,0,phd
5366,,,,Phuong,0,phg
5367,,,,Phukha,0,phh
5368,,,,Phake,0,phk
5369,,,,Phalura,0,phl
5370,,,,Phimbi,0,phm
336,phn,phn,,Phoenician,0,phn
5371,,,,Phunoi,0,pho
5372,,,,Phana',0,phq
5373,,,,Pahari-Potwari,0,phr
5374,,,,Phu Thai,0,pht
5375,,,,Phuan,0,phu
5376,,,,Pahlavani,0,phv
5377,,,,Phangduwali,0,phw
5378,,,,Pima Bajo,0,pia
5379,,,,Yine,0,pib
5380,,,,Pinji,0,pic
5381,,,,Piaroa,0,pid
5382,,,,Piro,0,pie
5383,,,,Pingelapese,0,pif
5384,,,,Pisabo,0,pig
5385,,,,Pitcairn-Norfolk,0,pih
5386,,,,Pini,0,pii
5387,,,,Pijao,0,pij
5388,,,,Yom,0,pil
5389,,,,Powhatan,0,pim
5390,,,,Piame,0,pin
5391,,,,Piapoco,0,pio
5392,,,,Pero,0,pip
5393,,,,Piratapuyo,0,pir
5394,,,,Pijin,0,pis
5395,,,,Pitta Pitta,0,pit
5396,,,,Pintupi-Luritja,0,piu
5397,,,,Pileni,0,piv
5398,,,,Pimbwe,0,piw
5399,,,,Piu,0,pix
5400,,,,Piya-Kwonci,0,piy
5401,,,,Pije,0,piz
5402,,,,Pitjantjatjara,0,pjt
5403,,,,Ardhamāgadhī Prākrit,0,pka
5404,,,,Pokomo,0,pkb
5405,,,,Paekche,0,pkc
5406,,,,Pak-Tong,0,pkg
5407,,,,Pankhu,0,pkh
5408,,,,Pakanha,0,pkn
5409,,,,Pökoot,0,pko
5410,,,,Pukapuka,0,pkp
5411,,,,Attapady Kurumba,0,pkr
5412,,,,Pakistan Sign Language,0,pks
5413,,,,Maleng,0,pkt
5414,,,,Paku,0,pku
5415,,,,Miani,0,pla
5416,,,,Polonombauk,0,plb
5417,,,,Central Palawano,0,plc
5418,,,,Polari,0,pld
5419,,,,Palu'e,0,ple
5420,,,,Pilagá,0,plg
5421,,,,Paulohi,0,plh
337,pli,pli,pi,Pali,1,pli
5422,,,,Polci,0,plj
5423,,,,Kohistani Shina,0,plk
5424,,,,Shwe Palaung,0,pll
5425,,,,Palenquero,0,pln
5426,,,,Oluta Popoluca,0,plo
5427,,,,Palpa,0,plp
5428,,,,Palaic,0,plq
5429,,,,Palaka Senoufo,0,plr
5430,,,,San Marcos Tlalcoyalco Popoloca,0,pls
5431,,,,Plateau Malagasy,0,plt
5432,,,,Palikúr,0,plu
5433,,,,Southwest Palawano,0,plv
5434,,,,Brooke's Point Palawano,0,plw
5435,,,,Bolyu,0,ply
5436,,,,Paluan,0,plz
5437,,,,Paama,0,pma
5438,,,,Pambia,0,pmb
5439,,,,Palumata,0,pmc
5440,,,,Pallanganmiddang,0,pmd
5441,,,,Pwaamei,0,pme
5442,,,,Pamona,0,pmf
5443,,,,Māhārāṣṭri Prākrit,0,pmh
5444,,,,Northern Pumi,0,pmi
5445,,,,Southern Pumi,0,pmj
5446,,,,Pamlico,0,pmk
5447,,,,Lingua Franca,0,pml
5448,,,,Pomo,0,pmm
5449,,,,Pam,0,pmn
5450,,,,Pom,0,pmo
5451,,,,Northern Pame,0,pmq
5452,,,,Paynamar,0,pmr
5453,,,,Piemontese,0,pms
5454,,,,Tuamotuan,0,pmt
5455,,,,Mirpur Panjabi,0,pmu
5456,,,,Plains Miwok,0,pmw
5457,,,,Poumei Naga,0,pmx
5458,,,,Papuan Malay,0,pmy
5459,,,,Southern Pame,0,pmz
5460,,,,Punan Bah-Biau,0,pna
5461,,,,Western Panjabi,0,pnb
5462,,,,Pannei,0,pnc
5463,,,,Western Penan,0,pne
5464,,,,Pongu,0,png
5465,,,,Penrhyn,0,pnh
5466,,,,Aoheng,0,pni
5467,,,,Paunaka,0,pnk
5468,,,,Punan Batu 1,0,pnm
5469,,,,Pinai-Hagahai,0,pnn
5470,,,,Panobo,0,pno
5471,,,,Pancana,0,pnp
5472,,,,Pana (Burkina Faso),0,pnq
5473,,,,Panim,0,pnr
5474,,,,Ponosakan,0,pns
5475,,,,Pontic,0,pnt
5476,,,,Jiongnai Bunu,0,pnu
5477,,,,Pinigura,0,pnv
5478,,,,Panytyima,0,pnw
5479,,,,Phong-Kniang,0,pnx
5480,,,,Pinyin,0,pny
5481,,,,Pana (Central African Republic),0,pnz
5482,,,,Poqomam,0,poc
5483,,,,Ponares,0,pod
5484,,,,San Juan Atzingo Popoloca,0,poe
5485,,,,Poke,0,pof
5486,,,,Potiguára,0,pog
5487,,,,Poqomchi',0,poh
5488,,,,Highland Popoluca,0,poi
5489,,,,Pokangá,0,pok
5490,,,,Southeastern Pomo,0,pom
339,pon,pon,,Pohnpeian,1,pon
5491,,,,Central Pomo,0,poo
5492,,,,Pwapwa,0,pop
5493,,,,Texistepec Popoluca,0,poq
5494,,,,Sayula Popoluca,0,pos
5495,,,,Potawatomi,0,pot
5496,,,,Upper Guinea Crioulo,0,pov
5497,,,,San Felipe Otlaltepec Popoloca,0,pow
5498,,,,Polabian,0,pox
5499,,,,Pogolo,0,poy
5500,,,,Pao,0,ppa
5501,,,,Papi,0,ppe
5502,,,,Paipai,0,ppi
5503,,,,Uma,0,ppk
5504,,,,Pipil,0,ppl
5505,,,,Papuma,0,ppm
5506,,,,Papapana,0,ppn
5507,,,,Folopa,0,ppo
5508,,,,Pelende,0,ppp
5509,,,,Pei,0,ppq
5510,,,,Piru,0,ppr
5511,,,,San Luís Temalacayuca Popoloca,0,pps
5512,,,,Pare,0,ppt
5513,,,,Papora,0,ppu
5514,,,,Pa'a,0,pqa
5515,,,,Malecite-Passamaquoddy,0,pqm
5516,,,,Lua',0,prb
5517,,,,Parachi,0,prc
5518,,,,Parsi-Dari,0,prd
5519,,,,Principense,0,pre
5520,,,,Paranan,0,prf
5521,,,,Prussian,0,prg
5522,,,,Porohanon,0,prh
5523,,,,Paicî,0,pri
5524,,,,Parauk,0,prk
5525,,,,Peruvian Sign Language,0,prl
5526,,,,Kibiri,0,prm
5527,,,,Prasuni,0,prn
342,pro,pro,,"Provençal, Old (to 1500)",0,pro
5528,,,,Parsi,0,prp
5529,,,,Ashéninka Perené,0,prq
5530,,,,Puri,0,prr
5531,,,,Dari,0,prs
5532,,,,Phai,0,prt
5533,,,,Puragi,0,pru
5534,,,,Parawen,0,prw
5535,,,,Purik,0,prx
5536,,,,Pray 3,0,pry
5537,,,,Providencia Sign Language,0,prz
5538,,,,Asue Awyu,0,psa
5539,,,,Persian Sign Language,0,psc
5540,,,,Plains Indian Sign Language,0,psd
5541,,,,Central Malay,0,pse
5542,,,,Penang Sign Language,0,psg
5543,,,,Southwest Pashayi,0,psh
5544,,,,Southeast Pashayi,0,psi
5545,,,,Puerto Rican Sign Language,0,psl
5546,,,,Pauserna,0,psm
5547,,,,Panasuan,0,psn
5548,,,,Polish Sign Language,0,pso
5549,,,,Philippine Sign Language,0,psp
5550,,,,Pasi,0,psq
5551,,,,Portuguese Sign Language,0,psr
5552,,,,Kaulong,0,pss
5553,,,,Central Pashto,0,pst
5554,,,,Sauraseni Prākrit,0,psu
5555,,,,Port Sandwich,0,psw
5556,,,,Piscataway,0,psy
5557,,,,Pai Tavytera,0,pta
5558,,,,Pataxó Hã-Ha-Hãe,0,pth
5559,,,,Pintiini,0,pti
5560,,,,Patani,0,ptn
5561,,,,Zo'é,0,pto
5562,,,,Patep,0,ptp
5563,,,,Piamatsina,0,ptr
5564,,,,Enrekang,0,ptt
5565,,,,Bambam,0,ptu
5566,,,,Port Vato,0,ptv
5567,,,,Pentlatch,0,ptw
5568,,,,Pathiya,0,pty
5569,,,,Western Highland Purepecha,0,pua
5570,,,,Purum,0,pub
5571,,,,Punan Merap,0,puc
5572,,,,Punan Aput,0,pud
5573,,,,Puelche,0,pue
5574,,,,Punan Merah,0,puf
5575,,,,Phuie,0,pug
5576,,,,Puinave,0,pui
5577,,,,Punan Tubu,0,puj
5578,,,,Pu Ko,0,puk
5579,,,,Puma,0,pum
5580,,,,Puoc,0,puo
5581,,,,Pulabu,0,pup
5582,,,,Puquina,0,puq
5583,,,,Puruborá,0,pur
343,pus,pus,ps,Pushto,1,pus
5584,,,,Putoh,0,put
5585,,,,Punu,0,puu
5586,,,,Puluwatese,0,puw
5587,,,,Puare,0,pux
5588,,,,Purisimeño,0,puy
5589,,,,Purum Naga,0,puz
5590,,,,Pawaia,0,pwa
5591,,,,Panawa,0,pwb
5592,,,,Gapapaiwa,0,pwg
5593,,,,Molbog,0,pwm
5594,,,,Paiwan,0,pwn
5595,,,,Pwo Western Karen,0,pwo
5596,,,,Powari,0,pwr
5597,,,,Pwo Northern Karen,0,pww
5598,,,,Quetzaltepec Mixe,0,pxm
5599,,,,Pye Krumen,0,pye
5600,,,,Fyam,0,pym
