32bit or 64bit os,3d glasses included,3d ready,<page title>,backlit keyboard,battery cells,battery life hrs,battery life range,battery type,bluetooth version,built in speakers,color,condition,cpu brand,cpu cache mb,cpu core,cpu series,cpu speed,cpu speed range,depth in,display type,energy star compliant,esata port,fingerprint reader,gpu chipset,gpu memory,gpu video type,hard drive capacity,hard drive capacity range,hard drive interface,hard drive speed,hard drive type,hdmi outputs,hdmi ports,headphone jacks number,height in,included software bundles,item weight lbs,laptop type,lifestyle,manufacturer warranty hardware,manufacturer warranty labor,manufacturer warranty software,max resolution format,maximum memory supported,maximum screen resolution,memory range,memory type,mouse type,networking capability,numeric keypad,operating system,operating system version,optical audio port,optical drive type,package contents,pc card type,screen size by diagonal measure,screen size range,ssd boot drive,total firewire ports,total parallel ports,total serial ports,total system memory,total usb 20 ports,total usb 30 ports,touch screen,tv tuner,vga out,webcam included,widi ready intel wireless display,width in,wireless networking,general warranty,aspect ratio,audio channels,battery capacity ma,bluray read speed max,bluray rewrite speed max,bluray write speed max,cd read speed max,cdr write speed max,cdrw rewrite speed max,dvd read speed max,dvd rewrite speed max,dvd write speed max,microphone jacks,multimedia card built in,multimedia card type,power supply capacity in watts,product bundle,security lock slot,memory speed,64bit computing processor chipset,audio features audio video,capacity battery,chipset processor chipset,color miscellaneous,cpu processor chipset,depth dimensions weight,features display,features input,features miscellaneous,features processor chipset,graphics processor audio video,height dimensions weight,included accessories miscellaneous,included service general,input ac adapter,interfaces connections expansion,lcd backlight technology display,main storage storage,max turbo speed processor chipset,mechanical design general,memory card reader connections expansion,number of cores processor chipset,operating system general,output ac adapter,product type general,ram memory,resolution display,run time battery,sound audio video,speed memory,technology memory,touchscreen display,type display,type input,weight dimensions weight,widescreen display,width dimensions weight,wireless communications,camera in megapixels,caching techology storage,codec audio video,color support display,compliant standards audio video,compliant standards miscellaneous,empty slots memory,epeat compliant environmental standards,features modem,form factor memory,front side bus processor chipset,humidity range operating environmental parameters,interface storage,localization miscellaneous,manufacturer selling program miscellaneous,max transfer rate modem,memory allocation technology audio video,microsoft office preloaded software,min operating temperature environmental parameters,network interface communications,platform technology processor chipset,power efficiency processor chipset,protocols specifications modem,slots connections expansion,slots qty memory,sound emission environmental parameters,the worlds best engineering in action,wireless controller communications,optical drive storage,software included software,cool and quiet design,expansion bays connections expansion,image aspect ratio display,installed qty battery,integrated options miscellaneous,max supported qty battery,outstanding battery life,service support details manufacturer warranty,switchable graphics,system type general
64-bit,None,No,"Buy  ASUS V551LA 15.6"" Notebook with Intel Core i5-4200U Processor & Windows 8 ENERGY STAR® - V551LADH51T from MyGofer.com",No,3-cell,5.0,3hrs - 5.9hrs,Lithium polymer,Bluetooth 4.0 Smart Ready,Yes,Silver/gray,New,Intel,3 MB,Dual-core,Core i5-4200U,1.6,1.4 to 1.9 GHz,17.7,LED-backlit,Yes,No,No,Intel,Shared,Integrated Graphics,750GB,750GB to 999GB,SATA II ( 3 Gb/s ),5400 rpm,Traditional,Yes,1,1.0,3.4,N/A,7.0,PC laptops,Home & Student,Limited warranty - 1 year ¦ Accidental damage coverage - 1 year,Limited warranty - 1 year ¦ Accidental damage coverage - 1 year,Limited warranty - 1 year ¦ Accidental damage coverage - 1 year,720p,8 GB,1366 x 768,2.1GB - 4GB,DDR3,Touchpad,N/A,Yes,Windows,Windows 8,No port,DVD-SuperMulti,N/A,None,15.6,15 inches to 15.9 inches,No,None,None,None,4.0,1,2.0,Yes,No,No,Yes,No,12.5,"802.11N , 802.11G",Limited warranty - 1 year ¦ Accidental damage coverage - 1 year,,,,,,,,,,,,,,,,,,,,Yes,"ASUS SonicMaster , ASUS AudioWizard , MaxxAudio",50 Wh,Mobile Intel HM86 Express,Silver aluminum,Intel Core i5 ( 4th Gen ) 4200U / 1.6 GHz,10.2 in,"Zero Bright Dot , ASUS Splendid Video Intelligence Technology , glare",ASUS Smart Gesture technology,"Security lock slot ( cable lock sold separately ) , InstantOn , Intel Anti-Theft Technology ( iAT ) , ASUS Super Hybrid Engine II",Intel Turbo Boost Technology 2.0,Intel HD Graphics 4400,0.9 in,,32 GB ASUS WebStorage ( 3 years ),,HDMI ¦ LAN ¦ USB 2.0 ¦ 2 x USB 3.0 ¦ Headphone/microphone combo jack,,750 GB HDD / 5400 rpm,2.6 GHz,,"Yes ( SD Card , SDHC Card )",Dual-Core,Windows 8 64-bit Edition,,,8 GB ( 1 x 4 GB + 4 GB ( soldered ) ),1366 x 768 ( HD ),Up to 5 hours,"Stereo speakers , microphone",1600 MHz,DDR3L SDRAM,Yes ( multi-touch ),15.6 '',"Keyboard , touchpad",5.3 lbs,Yes,15 in,"802.11n , Bluetooth 4.0",,,,,,,0.0,,,,,,,,,,,,,Gigabit Ethernet,,,,,1.0,,,,DVD±RW ( ±R DL ),,,,16 : 9,,,,,,,Notebook
64-bit,None,No,Buy  Dell Latitude E6410 Core i5 2.5Ghz 4GB RAM 250GB HDD Windows 7 Home ENERGY STAR® - E6410 from MyGofer.com,Yes,6-cell,7.0,6hrs - 8.9hrs,Lithium-Ion ( LiIon ),3.0 + HS ( High Speed ),Yes,Silver/gray,Refurbished,Intel,3 MB,Dual-core,Core i5,2.5,2.0 to 3 GHz,9.4,LED-backlit,Yes,Yes,No,Intel,3 MB,Mobile Intel HM57 Express,250GB,250GB to 499GB,SATA II ( 3 Gb/s ),5400 rpm,Standard,No,None,1.0,1.2,None,4.26,PC laptops,Business,Limited warranty - parts and labor - 3 years - on-site - response time : next business day,Limited warranty - parts and labor - 3 years - on-site - response time : next business day,Limited warranty - parts and labor - 3 years - on-site - response time : next business day,720p,8,1280 x 800,12.1GB & greater,DDR3,Touchpad,"Ethernet , Fast Ethernet , Gigabit Ethernet , IEEE 802.11b , IEEE 802.11a , IEEE 802.11g , IEEE 802.11n",No,Windows,Microsoft Windows 7 Professional,Optical,CD-RW/DVD Combo Drive,"Laptop , Adapter , Charger",PCMCIA,14.1,11 inches to 14.9 inches,No,1,None,None,4.0,3,1.0,No,No,Yes,No,No,13.2,802.11G,Limited warranty - parts and labor - 3 years - on-site - response time : next business day,16 : 9 ( Widescreen ),,,,,,,,,,,,,,,,,,,,,,,,,,Anti-glare,,Security lock slot ( cable lock sold separately ),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EPEAT Gold,,,,10 - 90 %,,,,,,,32 °F,,,,,,,,,,,,,,,1.0,,,,,,Notebook
64-bit,None,No,"Buy  ASUS V551LA 15.6"" Notebook with Intel Core i5-4200U Processor & Windows 8 ENERGY STAR® - V551LADH51T from MyGofer.com",No,3-cell,5.0,3hrs - 5.9hrs,Lithium polymer,Bluetooth 4.0 Smart Ready,Yes,Silver/gray,New,Intel,3 MB,Dual-core,Core i5-4200U,1.6,1.4 to 1.9 GHz,17.7,LED-backlit,Yes,No,No,Intel,Shared,Integrated Graphics,750GB,750GB to 999GB,SATA II ( 3 Gb/s ),5400 rpm,Traditional,Yes,1,1.0,3.4,N/A,7.0,PC laptops,Home & Student,Limited warranty - 1 year ¦ Accidental damage coverage - 1 year,Limited warranty - 1 year ¦ Accidental damage coverage - 1 year,Limited warranty - 1 year ¦ Accidental damage coverage - 1 year,720p,8 GB,1366 x 768,2.1GB - 4GB,DDR3,Touchpad,N/A,Yes,Windows,Windows 8,No port,DVD-SuperMulti,N/A,None,15.6,15 inches to 15.9 inches,No,None,None,None,4.0,1,2.0,Yes,No,No,Yes,No,12.5,"802.11N , 802.11G",Limited warranty - 1 year ¦ Accidental damage coverage - 1 year,,,,,,,,,,,,,,,,,,,,Yes,"ASUS SonicMaster , ASUS AudioWizard , MaxxAudio",50 Wh,Mobile Intel HM86 Express,Silver aluminum,Intel Core i5 ( 4th Gen ) 4200U / 1.6 GHz,10.2 in,"Zero Bright Dot , ASUS Splendid Video Intelligence Technology , glare",ASUS Smart Gesture technology,"Security lock slot ( cable lock sold separately ) , InstantOn , Intel Anti-Theft Technology ( iAT ) , ASUS Super Hybrid Engine II",Intel Turbo Boost Technology 2.0,Intel HD Graphics 4400,0.9 in,,32 GB ASUS WebStorage ( 3 years ),,HDMI ¦ LAN ¦ USB 2.0 ¦ 2 x USB 3.0 ¦ Headphone/microphone combo jack,,750 GB HDD / 5400 rpm,2.6 GHz,,"Yes ( SD Card , SDHC Card )",Dual-Core,Windows 8 64-bit Edition,,,8 GB ( 1 x 4 GB + 4 GB ( soldered ) ),1366 x 768 ( HD ),Up to 5 hours,"Stereo speakers , microphone",1600 MHz,DDR3L SDRAM,Yes ( multi-touch ),15.6 '',"Keyboard , touchpad",5.3 lbs,Yes,15 in,"802.11n , Bluetooth 4.0",,,,,,,0.0,,,,,,,,,,,,,Gigabit Ethernet,,,,,1.0,,,,DVD±RW ( ±R DL ),,,,16 : 9,,,,,,,Notebook
64-bit,None,No,Buy  Lenovo Lenovo T510 refurbished laptop PC I5 2.4/4GB/320GB/DVDRW/15.6/Webcam/W7P64 - T510 from MyGofer.com,No,4-cell,1.0,0-2.9 Hrs,Lithium-Ion ( LiIon ),2.1 + EDR ( Enhanced Data Rate ),Yes,Black,Refurbished,Intel,4MB,Dual-core,Core I series,2.4,2.0 to 3 GHz,1.23,LCD,No,No,No,Intel,up to 256MB Shared Memory,Integrated Graphics,320,250GB to 499GB,SATA ( 1.5Gb/s ),5400 rpm,Standard,Yes,None,1.0,2.0,W7 Professional 64 BITS,4.7,PC laptops,Business,"One Year from Joy Systems , Microsoft 's largest Authorized Refurbisher","One Year from Joy Systems , Microsoft 's largest Authorized Refurbisher",One Year from Microsoft online support,None,8GB,1600 X 900,2.1GB - 4GB,DDR3,Touchpad,Integrated Ethernet 10/100,No,Windows,W7 Professional 64 BITS,No port,DVD+/-R/RW,"PC , power cord , set up guide .",ExpressCard,15.6,15 inches to 15.9 inches,No,None,None,None,4096.0,4,0.0,No,No,Yes,Yes,No,9.3,802.11B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64-bit,None,No,Buy  Lenovo Lenovo T510 refurbished laptop PC I5 2.4/4GB/320GB/DVDRW/15.6/Webcam/W7P64 - T510 from MyGofer.com,No,4-cell,1.0,0-2.9 Hrs,Lithium-Ion ( LiIon ),2.1 + EDR ( Enhanced Data Rate ),Yes,Black,Refurbished,Intel,4MB,Dual-core,Core I series,2.4,2.0 to 3 GHz,1.23,LCD,No,No,No,Intel,up to 256MB Shared Memory,Integrated Graphics,320,250GB to 499GB,SATA ( 1.5Gb/s ),5400 rpm,Standard,Yes,None,1.0,2.0,W7 Professional 64 BITS,4.7,PC laptops,Business,"One Year from Joy Systems , Microsoft 's largest Authorized Refurbisher","One Year from Joy Systems , Microsoft 's largest Authorized Refurbisher",One Year from Microsoft online support,None,8GB,1600 X 900,2.1GB - 4GB,DDR3,Touchpad,Integrated Ethernet 10/100,No,Windows,W7 Professional 64 BITS,No port,DVD+/-R/RW,"PC , power cord , set up guide .",ExpressCard,15.6,15 inches to 15.9 inches,No,None,None,None,4096.0,4,0.0,No,No,Yes,Yes,No,9.3,802.11B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64-bit,None,No,Buy  Dell Dell E6410 refurbished laptop PC I5 2.67/4GB/750GB/DVDRW/14.1/W7P64 - E6410 from MyGofer.com,No,4-cell,1.0,0-2.9 Hrs,Lithium-Ion ( LiIon ),2.1 + EDR ( Enhanced Data Rate ),Yes,Silver/gray,Refurbished,Intel,4MB,Dual-core,Core I series,2.67,2.0 to 3 GHz,1.23,LCD,No,No,No,Intel,up to 256MB Shared Memory,Integrated Graphics,750,750GB to 999GB,SATA ( 1.5Gb/s ),5400 rpm,Standard,Yes,None,1.0,2.0,W7 Professional 64 BITS,4.7,PC laptops,Business,"One Year from Joy Systems , Microsoft 's largest Authorized Refurbisher","One Year from Joy Systems , Microsoft 's largest Authorized Refurbisher",One Year from Microsoft online support,None,8GB,1600 X 900,2.1GB - 4GB,DDR3,Touchpad,Integrated Ethernet 10/100,No,Windows,W7 Professional 64 BITS,No port,DVD+/-R/RW,"PC , power cord , set up guide .",ExpressCard,14.1,11 inches to 14.9 inches,No,None,None,None,4096.0,4,0.0,No,No,Yes,No,No,9.3,802.11B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64-bit,None,No,Buy  Lenovo Lenovo T420 refurbished laptop PC I5 2.5/4GB/750GB/DVDRW/14/Webcam/W7P64 - T420 from MyGofer.com,No,4-cell,1.0,0-2.9 Hrs,Lithium-Ion ( LiIon ),2.1 + EDR ( Enhanced Data Rate ),Yes,Black,Refurbished,Intel,4MB,Dual-core,Core I series,2.5,2.0 to 3 GHz,1.23,LCD,No,No,No,Intel,up to 256MB Shared Memory,Integrated Graphics,750,750GB to 999GB,SATA ( 1.5Gb/s ),5400 rpm,Standard,Yes,None,1.0,2.0,W7 Professional 64 BITS,4.7,PC laptops,Business,"One Year from Joy Systems , Microsoft 's largest Authorized Refurbisher","One Year from Joy Systems , Microsoft 's largest Authorized Refurbisher",One Year from Microsoft online support,None,8GB,1600 X 900,2.1GB - 4GB,DDR3,Touchpad,Integrated Ethernet 10/100,No,Windows,W7 Professional 64 BITS,No port,DVD+/-R/RW,"PC , power cord , set up guide .",ExpressCard,14.0,11 inches to 14.9 inches,No,None,None,None,4096.0,4,0.0,No,No,Yes,Yes,No,9.3,802.11B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64-bit,None,No,"Buy  ASUS S300CA-BBI5T01-R i5 4GB 500GB 13.3"" Touch Screen Refurbished - 4ASU49050 from MyGofer.com",No,4-cell,4.0,3hrs - 5.9hrs,Lithium polymer,No Bluetooth,Yes,Black,Refurbished,Intel,3MB,Dual-core,Intel Core i5-3337U processor,1.8,1.4 to 1.9 GHz,19.0,LED-backlit,No,No,No,Intel,DDR3 SDRAM,Intel® UMA,500,500GB to 749GB,SATA ( 1.5Gb/s ),5400 rpm,Standard,Yes,None,1.0,2.0,unknown,8.35,PC laptops,Home & Student,90 Days,90 Days,90 Days,None,4,1366 x 768,2.1GB - 4GB,DDR3,None,Built-in 10/100/1000 Mbps Fast Ethernet LAN ( RJ-45 connector ),Yes,Windows 8 & RT,Windows 8,No port,None,"•Asus VivoBook 13.3 '' Touch-Screen Laptop •2-cell polymer battery •AC adapter , power cord •Software : Adobe Reader and more",None,13.3,11 inches to 14.9 inches,No,None,None,None,4.0,2,1.0,Yes,No,Yes,Yes,No,12.0,802.11N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64-bit,None,No,Buy  Dell Dell E6510 refurbished laptop PC I5 2.67/4GB/320GB/DVDRW/15.6/W7P64 - E6510 from MyGofer.com,No,4-cell,1.0,0-2.9 Hrs,Lithium-Ion ( LiIon ),2.1 + EDR ( Enhanced Data Rate ),Yes,Silver/gray,Refurbished,Intel,4MB,Dual-core,Core I series,2.67,2.0 to 3 GHz,1.23,LCD,No,No,No,Intel,up to 256MB Shared Memory,Integrated Graphics,320,250GB to 499GB,SATA ( 1.5Gb/s ),5400 rpm,Standard,Yes,None,1.0,2.0,W7 Professional 64 BITS,4.7,PC laptops,Business,"One Year from Joy Systems , Microsoft 's largest Authorized Refurbisher","One Year from Joy Systems , Microsoft 's largest Authorized Refurbisher",One Year from Microsoft online support,None,8GB,1600 X 900,2.1GB - 4GB,DDR3,Touchpad,Integrated Ethernet 10/100,No,Windows,W7 Professional 64 BITS,No port,DVD+/-R/RW,"PC , power cord , set up guide .",ExpressCard,15.6,15 inches to 15.9 inches,No,None,None,None,4096.0,4,0.0,No,No,Yes,No,No,9.3,802.11B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64-bit,None,No,"Buy  Dell 15.6"" Inspirion Touchscreen Laptop with Intel Core i5 Processor, 6 GB Memory, 1 TB Hard Drive and Windows 8.1 - Silver - I55473751SLV from MyGofer.com",Yes,3-cell,7.17,6hrs - 8.9hrs,Lithium-Ion ( LiIon ),Bluetooth 4.0 Smart Ready,Yes,Silver/gray,New,Intel,3,Single-core,4th Generation Intel Core i5-4210U processor,2.7,2.0 to 3 GHz,10.0,LED-backlit,No,No,No,Intel,"Integrated , Intel HD Graphics 4400 Shared system memory",Integrated Video,1,1TB to 1.4TB,SATA ( 1.5Gb/s ),5400 rpm,Standard,Yes,1,1.0,0.9,"McAfee TPeaks Live Safe - 30 day , Microsoft® Office Trial ( OHT13M )",5.29,PC laptops,Home & Student,1 year,1 year,1 year,720p,6,1366 x 768,4.1GB - 6GB,DDR3,Touchpad,Built-in 10/100 Ethernet LAN,No,Windows,Windows 8.1 ( 64Bit ) English,No port,None,Laptop,None,15.6,15 inches to 15.9 inches,No,None,None,None,6.0,1,2.0,Yes,No,No,Yes,Yes,14.9,No wireless networking,1 year,,,43.0,,,,,,,,,,1.0,Yes,,,,Yes,1600.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64-bit,None,No,Buy  Dell Dell E6510 refurbished laptop PC I5 2.67/4GB/320GB/DVDRW/15.6/W7P64 - E6510 from MyGofer.com,No,4-cell,1.0,0-2.9 Hrs,Lithium-Ion ( LiIon ),2.1 + EDR ( Enhanced Data Rate ),Yes,Silver/gray,Refurbished,Intel,4MB,Dual-core,Core I series,2.67,2.0 to 3 GHz,1.23,LCD,No,No,No,Intel,up to 256MB Shared Memory,Integrated Graphics,320,250GB to 499GB,SATA ( 1.5Gb/s ),5400 rpm,Standard,Yes,None,1.0,2.0,W7 Professional 64 BITS,4.7,PC laptops,Business,"One Year from Joy Systems , Microsoft 's largest Authorized Refurbisher","One Year from Joy Systems , Microsoft 's largest Authorized Refurbisher",One Year from Microsoft online support,None,8GB,1600 X 900,2.1GB - 4GB,DDR3,Touchpad,Integrated Ethernet 10/100,No,Windows,W7 Professional 64 BITS,No port,DVD+/-R/RW,"PC , power cord , set up guide .",ExpressCard,15.6,15 inches to 15.9 inches,No,None,None,None,4096.0,4,0.0,No,No,Yes,No,No,9.3,802.11B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32-bit,None,No,Buy  Dell Latitude D620 Intel Core Duo 1.6GHz 1GB RAM 60GB HDD WIN7-H Refurbished ENERGY STAR® - D620 from MyGofer.com,No,6-cell,5.0,3hrs - 5.9hrs,Lithium-Ion ( LiIon ),No Bluetooth,Yes,Silver/gray,Refurbished,Intel,2,Dual-core,Core Duo,1600,1.4 to 1.9 GHz,5.0,LCD,Yes,Yes,No,Intel,1696,Integrated,500,500GB to 749GB,SATA II ( 3 Gb/s ),5400 rpm,Standard,No,None,1.0,1.0,N/A,4.0,PC laptops,Business,90 Days Limited parts & labor,90 Days Limited parts & labor,90 Days Limited parts & labor,480p,4000,1280 x 1024,2GB or less,DDR2,Touchpad,802.11g/b/n,No,Windows,Windows 7 Home,No port,CD-RW/DVD Combo Drive,Notebook & adapter,None,14.1,11 inches to 14.9 inches,No,1,None,None,1024.0,4,0.0,No,No,Yes,No,No,13.8,"802.11N , 802.11G , 802.11B",90 Days Limited parts & labor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32-bit,None,No,Buy  Dell Latitude D620 Intel Core Duo 1.6GHz 1GB RAM 60GB HDD WIN7-H Refurbished ENERGY STAR® - D620 from MyGofer.com,No,6-cell,5.0,3hrs - 5.9hrs,Lithium-Ion ( LiIon ),No Bluetooth,Yes,Silver/gray,Refurbished,Intel,2,Dual-core,Core Duo,1600,1.4 to 1.9 GHz,5.0,LCD,Yes,Yes,No,Intel,1696,Integrated,500,500GB to 749GB,SATA II ( 3 Gb/s ),5400 rpm,Standard,No,None,1.0,1.0,N/A,4.0,PC laptops,Business,90 Days Limited parts & labor,90 Days Limited parts & labor,90 Days Limited parts & labor,480p,4000,1280 x 1024,2GB or less,DDR2,Touchpad,802.11g/b/n,No,Windows,Windows 7 Home,No port,CD-RW/DVD Combo Drive,Notebook & adapter,None,14.1,11 inches to 14.9 inches,No,1,None,None,1024.0,4,0.0,No,No,Yes,No,No,13.8,"802.11N , 802.11G , 802.11B",90 Days Limited parts & labor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64-bit,None,No,Buy  Dell Dell E6520 refurbished laptop PC I7 2.2/4GB/500GB/DVDRW/15.6/W7P64 - E6520 from MyGofer.com,No,4-cell,1.0,0-2.9 Hrs,Lithium-Ion ( LiIon ),2.1 + EDR ( Enhanced Data Rate ),Yes,Silver/gray,Refurbished,Intel,4MB,Dual-core,Core I series,2.2,2.0 to 3 GHz,1.23,LCD,No,No,No,Intel,up to 256MB Shared Memory,Integrated Graphics,500,500GB to 749GB,SATA ( 1.5Gb/s ),5400 rpm,Standard,Yes,1,1.0,2.0,W7 Professional 64 BITS,4.7,PC laptops,Business,"One Year from Joy Systems , Microsoft 's largest Authorized Refurbisher","One Year from Joy Systems , Microsoft 's largest Authorized Refurbisher",One Year from Microsoft online support,None,8GB,1600 X 900,2.1GB - 4GB,DDR3,Touchpad,Integrated Ethernet 10/100,No,Windows,W7 Professional 64 BITS,No port,DVD+/-R/RW,"PC , power cord , set up guide .",ExpressCard,15.6,15 inches to 15.9 inches,No,None,None,None,4096.0,4,0.0,No,No,Yes,No,No,9.3,802.11B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32-bit,None,No,Buy  Dell Latitude D620 Intel Core Duo 1.6GHz 1GB RAM 60GB HDD WIN7-H Refurbished ENERGY STAR® - D620 from MyGofer.com,No,6-cell,5.0,3hrs - 5.9hrs,Lithium-Ion ( LiIon ),No Bluetooth,Yes,Silver/gray,Refurbished,Intel,2,Dual-core,Core Duo,1600,1.4 to 1.9 GHz,5.0,LCD,Yes,Yes,No,Intel,1696,Integrated,500,500GB to 749GB,SATA II ( 3 Gb/s ),5400 rpm,Standard,No,None,1.0,1.0,N/A,4.0,PC laptops,Business,90 Days Limited parts & labor,90 Days Limited parts & labor,90 Days Limited parts & labor,480p,4000,1280 x 1024,2GB or less,DDR2,Touchpad,802.11g/b/n,No,Windows,Windows 7 Home,No port,CD-RW/DVD Combo Drive,Notebook & adapter,None,14.1,11 inches to 14.9 inches,No,1,None,None,1024.0,4,0.0,No,No,Yes,No,No,13.8,"802.11N , 802.11G , 802.11B",90 Days Limited parts & labor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64-bit,None,No,"Buy  Dell Refurbished Latitude E6410 with Armour Shield,Intel Core I5,2.4GHz,4GB,250GB,DVDRW,14.1"",Win7 Home Prem, 1yr Warranty,Refurb. ENERGY STAR® - NDE641WM24AIFDG from MyGofer.com",No,6-cell,2.0,0-2.9 Hrs,Lithium-Ion ( LiIon ),No Bluetooth,Yes,Black,Refurbished,Intel,2MB,Dual-core,Intel Core I5,2.4,2.0 to 3 GHz,9.4,LED-backlit,Yes,Yes,No,Intel,Shared with system memory,Intel HD Graphics,250GB,128GB to 249GB,SATA ( 1.5Gb/s ),5400 rpm,Standard,No,None,1.0,1.2,Microsoft Win 7 Home Premium,4.3,PC laptops,Home & Student,1 Year Depot Parts and Labor Warranty,1 Year Depot Parts and Labor Warranty,1 Year Depot Parts and Labor Warranty,720p,8GB,1280 x 800,2.1GB - 4GB,DDR3,Touchpad,"10/100/1000 GigaLAN , Wifi G/N , optional Mobile Broadband",No,Windows,Windows 7 Home Premium,No port,DVD+/-R/RW,"Computer System , AC Adaptor , Welcome Letter , Warranty Card , System Recovery Instructions",ExpressCard,14.1,11 inches to 14.9 inches,No,1,None,None,4.0,4,0.0,No,No,Yes,No,No,13.3,802.11N,1 Year Depot Parts and Labor Warranty,16 : 9 ( Widescreen ),,,,,,24X,8X,8X,24X,,8X,1.0,Yes,"5 in 1 Card Reader , including SD , XD , MMC , MS , MS-Pro",,No,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64-bit,None,No,"Buy  Dell Latitude Refurbished D630 14.1"" Laptop Intel Core 2 Duo 2.2GHz 2GB Ram 80GB HDD CDRW/DVD Window 7 HP (B Grade: Scratch & Dent) ENERGY STAR® - NBDED63M22MECBG from MyGofer.com",No,6-cell,1.0,0-2.9 Hrs,Lithium polymer,No Bluetooth,Yes,Silver/gray,Refurbished,Intel,2,Dual-core,Core 2 Duo,2200,2.0 to 3 GHz,1.26,LCD,Yes,No,No,Intel,4,Integrated Intel GMA X3100,80,Less than 128GB,SATA ( 1.5Gb/s ),5400 rpm,Standard,No,None,1.0,1.26,"Window 7 Home Premium , Libre Office , AVG , Win Live Essentials , Adobe Reader",5.0,Netbooks,"Home & Student , Business",1 Year Parts and Labor,1 Year,None,720p,4,1280 x 800,2GB or less,DDR2,Touchpad,10/100/1000 Gigabit Ethernet network interface adaptor,No,Windows,Window 7 Home Premium 64 bits,No port,CD-RW/DVD Combo Drive,"Laptop , AC Adaptor , Welcome Letter",PCMCIA,14.1,11 inches to 14.9 inches,No,None,None,1,2.0,2,0.0,No,No,Yes,No,No,13.27,"802.11G , 802.11A",1 Year,,,,No Drive,No Drive,No Drive,,,,,,,,,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
