<page title>,category,manufacturer,options,product
"Miniprice.ca - Lenovo ThinkPad X201 3626QSU 12.1"" LED Notebook - Core i5 i5-560M 2.66GHz - Black 1280 x 800 WXGA Display - 3 GB RAM - 128 GB SSD - Intel Graphics Media Accelerator HD - Bluetooth - Webcam - Finger Pr (3626QSU)",Computer - Laptop computers - Laptop computers,Lenovo,Add to your price watch See price history Submit an error on this page Read reviews ( 0 ),Lenovo ThinkPad X201 3626QSU 12.1 '' LED Notebook - Core i5 i5-560M 2.66GHz - Black 1280 x 800 WXGA Display - 3 GB RAM - 128 GB SSD - Intel Graphics Media Accelerator HD - Bluetooth - Webcam - Finger Pr
"Miniprice.ca - Lenovo ThinkPad W540 20BH002CUS 15.6"" LED Notebook - Intel Core i7 i7-4800MQ 2.70 GHz - 8 GB RAM - 180 GB SSD - DVD-Writer - NVIDIA, Intel Quadro K1100M, HD Graphics 4600 - Windows 8 Pro 64-bit - 1926 (20BH002CUS)",Computer - Laptop computers - Laptop computers,Lenovo,Add to your price watch See price history Submit an error on this page Read reviews ( 0 ),"Lenovo ThinkPad W540 20BH002CUS 15.6 '' LED Notebook - Intel Core i7 i7-4800MQ 2.70 GHz - 8 GB RAM - 180 GB SSD - DVD-Writer - NVIDIA , Intel Quadro K1100M , HD Graphics 4600 - Windows 8 Pro 64-bit - 1926"
"Miniprice.ca - Toshiba Portege R930-06Y 13.3"" LED Notebook - Intel Core i5 i5-3320M 2.60 GHz - Graphite Black Metallic 4 GB RAM - 128 GB SSD - DVD-Writer - Intel HD 4000 Graphics - Genuine Windows 7 Professional - 1 (PT331C-06Y044)",Computer - Laptop computers - Laptop computers,Toshiba,Add to your price watch See price history Submit an error on this page Read reviews ( 0 ),Toshiba Portege R930-06Y 13.3 '' LED Notebook - Intel Core i5 i5-3320M 2.60 GHz - Graphite Black Metallic 4 GB RAM - 128 GB SSD - DVD-Writer - Intel HD 4000 Graphics - Genuine Windows 7 Professional - 1
"Miniprice.ca - Lenovo ThinkPad T540p 20BF001BUS 15.6"" LED Notebook - Intel Core i7 i7-4600M 2.90 GHz - Black - 4 GB RAM - 128 GB SSD - DVD-Writer - NVIDIA, Intel GeForce GT 730M, HD 4600 - Windows 8 Pro 64-bit - 192 (20BF001BUS)",Computer - Laptop computers - Laptop computers,Lenovo,Add to your price watch See price history Submit an error on this page Read reviews ( 0 ),"Lenovo ThinkPad T540p 20BF001BUS 15.6 '' LED Notebook - Intel Core i7 i7-4600M 2.90 GHz - Black - 4 GB RAM - 128 GB SSD - DVD-Writer - NVIDIA , Intel GeForce GT 730M , HD 4600 - Windows 8 Pro 64-bit - 192"
"Miniprice.ca - Lenovo ThinkPad X240 20AM009VUS 12.5"" LED Ultrabook - Intel Core i7 i7-4600U 2.10 GHz - Black - 8 GB RAM - 256 GB SSD - Intel HD 4400 - Windows 8.1 Pro 64-bit - 1366 x 768 Display (20AM009VUS)",Computer - Laptop computers - Ultrabooks,Lenovo,Add to your price watch See price history Submit an error on this page Read reviews ( 0 ),Lenovo ThinkPad X240 20AM009VUS 12.5 '' LED Ultrabook - Intel Core i7 i7-4600U 2.10 GHz - Black - 8 GB RAM - 256 GB SSD - Intel HD 4400 - Windows 8.1 Pro 64-bit - 1366 x 768 Display
"Miniprice.ca - Lenovo ThinkPad X1 Carbon 20A8002SUS 14"" LED Ultrabook - Intel Core i5 i5-4300U 1.90 GHz - Black - 4 GB RAM - 256 GB SSD - Intel HD 4400 - Windows 8.1 Pro 64-bit - 1600 x 900 Display - Bluetooth (20A8002SUS)",Computer - Laptop computers - Ultrabooks,Lenovo,Add to your price watch See price history Submit an error on this page Read reviews ( 0 ),Lenovo ThinkPad X1 Carbon 20A8002SUS 14 '' LED Ultrabook - Intel Core i5 i5-4300U 1.90 GHz - Black - 4 GB RAM - 256 GB SSD - Intel HD 4400 - Windows 8.1 Pro 64-bit - 1600 x 900 Display - Bluetooth
"Miniprice.ca - Lenovo Y50 15.6"" LED Notebook - Intel Core i7 i7-4700HQ 2.40 GHz Black - 8 GB RAM - 1 TB HHD - DVD-Writer - NVIDIA GeForce GTX-860M - Windows 8.1 - 1920 x 1080 Display - Bluetooth (59418226)",Computer - Laptop computers - Laptop computers,Lenovo,Add to your price watch See price history Submit an error on this page Read reviews ( 0 ),Lenovo Y50 15.6 '' LED Notebook - Intel Core i7 i7-4700HQ 2.40 GHz Black - 8 GB RAM - 1 TB HHD - DVD-Writer - NVIDIA GeForce GTX-860M - Windows 8.1 - 1920 x 1080 Display - Bluetooth
"Miniprice.ca - Lenovo ThinkPad S1 Yoga 20CD002GUS Ultrabook/Tablet - 12.5"" - In-plane Switching (IPS) Technology - Wireless LAN - Intel Core i5 i5-4200U 1.60 GHz - Black - 4 GB RAM - 256 GB SSD - Windows 8.1 Pro 64 (20CD002GUS)",Computer - Laptop computers - Ultrabooks,Lenovo,Add to your price watch See price history Submit an error on this page Read reviews ( 0 ),Lenovo ThinkPad S1 Yoga 20CD002GUS Ultrabook/Tablet - 12.5 '' - In-plane Switching ( IPS ) Technology - Wireless LAN - Intel Core i5 i5-4200U 1.60 GHz - Black - 4 GB RAM - 256 GB SSD - Windows 8.1 Pro 64
"Miniprice.ca - Lenovo ThinkPad T540p 20BE003GCA 15.6"" LED Notebook - Intel Core i5 i5-4300M 2.60 GHz - Black - 4 GB RAM - 180 GB SSD - DVD-Writer - Intel HD 4600 - Windows 7 Professional 64-bit - 1366 x 768 Display (20BE003GCA)",Computer - Laptop computers - Laptop computers,Lenovo,Add to your price watch See price history Submit an error on this page Read reviews ( 0 ),Lenovo ThinkPad T540p 20BE003GCA 15.6 '' LED Notebook - Intel Core i5 i5-4300M 2.60 GHz - Black - 4 GB RAM - 180 GB SSD - DVD-Writer - Intel HD 4600 - Windows 7 Professional 64-bit - 1366 x 768 Display
"Miniprice.ca - Lenovo ThinkPad W530 244123F 15.6"" LED Notebook - Intel - Core i7 i7-3820QM 2.7GHz 1920 x 1080 Full HD Display - 8 GB RAM - 500 GB HDD - DVD-Writer - NVIDIA Quadro K2000M, Intel HD 4000 Graphics Card (244123F)",Computer - Laptop computers - Laptop computers,Lenovo,Add to your price watch See price history Submit an error on this page Read reviews ( 0 ),"Lenovo ThinkPad W530 244123F 15.6 '' LED Notebook - Intel - Core i7 i7-3820QM 2.7GHz 1920 x 1080 Full HD Display - 8 GB RAM - 500 GB HDD - DVD-Writer - NVIDIA Quadro K2000M , Intel HD 4000 Graphics Card"
"Miniprice.ca - Lenovo ThinkPad T540p 20BF001QUS 15.6"" LED Notebook - Intel Core i5 i5-4300M 2.60 GHz - Black - 4 GB RAM - 500 GB HDD - DVD-Writer - Intel HD 4600 - Windows 8 Pro 64-bit - 1920 x 1080 Display - Blueto (20BF001QUS)",Computer - Laptop computers - Laptop computers,Lenovo,Add to your price watch See price history Submit an error on this page Read reviews ( 0 ),Lenovo ThinkPad T540p 20BF001QUS 15.6 '' LED Notebook - Intel Core i5 i5-4300M 2.60 GHz - Black - 4 GB RAM - 500 GB HDD - DVD-Writer - Intel HD 4600 - Windows 8 Pro 64-bit - 1920 x 1080 Display - Blueto
"Miniprice.ca - Lenovo ThinkPad S1 Yoga 20C0003XUS Ultrabook/Tablet - 12.5"" - In-plane Switching (IPS) Technology - Wireless LAN - Intel Core i5 i5-4300U 1.90 GHz - 4 GB RAM - 180 GB SSD - Windows 8 Pro 64-bit - Conv (20C0003XUS)",Computer - Laptop computers - Ultrabooks,Lenovo,Add to your price watch See price history Submit an error on this page Read reviews ( 0 ),Lenovo ThinkPad S1 Yoga 20C0003XUS Ultrabook/Tablet - 12.5 '' - In-plane Switching ( IPS ) Technology - Wireless LAN - Intel Core i5 i5-4300U 1.90 GHz - 4 GB RAM - 180 GB SSD - Windows 8 Pro 64-bit - Conv
"Miniprice.ca - Lenovo ThinkPad S1 Yoga 20C0004CUS Ultrabook/Tablet - 12.5"" - In-plane Switching (IPS) Technology - Wireless LAN - Intel Core i7 i7-4600U 2.10 GHz - 8 GB RAM - 500 GB HDD - Windows 8 Pro 64-bit - Conv (20C0004CUS)",Computer - Laptop computers - Ultrabooks,Lenovo,Add to your price watch See price history Submit an error on this page Read reviews ( 0 ),Lenovo ThinkPad S1 Yoga 20C0004CUS Ultrabook/Tablet - 12.5 '' - In-plane Switching ( IPS ) Technology - Wireless LAN - Intel Core i7 i7-4600U 2.10 GHz - 8 GB RAM - 500 GB HDD - Windows 8 Pro 64-bit - Conv
"Miniprice.ca - Lenovo ThinkPad X240 20AM006DUS 12.5"" LED Ultrabook - Intel Core i5 i5-4300U 1.90 GHz - 8 GB RAM - 256 GB SSD - Intel HD Graphics 4400 - Windows 8 Pro 64-bit - 1366 x 768 Display - Bluetooth (20AM006DUS)",Computer - Laptop computers - Ultrabooks,Lenovo,Add to your price watch See price history Submit an error on this page Read reviews ( 0 ),Lenovo ThinkPad X240 20AM006DUS 12.5 '' LED Ultrabook - Intel Core i5 i5-4300U 1.90 GHz - 8 GB RAM - 256 GB SSD - Intel HD Graphics 4400 - Windows 8 Pro 64-bit - 1366 x 768 Display - Bluetooth
"Miniprice.ca - Lenovo ThinkPad X240 20AM0068US 12.5"" Touchscreen LED (In-plane Switching (IPS) Technology) Ultrabook - Intel Core i7 i7-4600U 2.10 GHz - 4 GB RAM - 256 GB SSD - Intel HD Graphics 4400 - Windows 8 Pro (20AM0068US)",Computer - Laptop computers - Ultrabooks,Lenovo,Add to your price watch See price history Submit an error on this page Read reviews ( 0 ),Lenovo ThinkPad X240 20AM0068US 12.5 '' Touchscreen LED ( In-plane Switching ( IPS ) Technology ) Ultrabook - Intel Core i7 i7-4600U 2.10 GHz - 4 GB RAM - 256 GB SSD - Intel HD Graphics 4400 - Windows 8 Pro
"Miniprice.ca - Lenovo ThinkPad W540 20BH002EUS 15.6"" LED Notebook - Intel Core i7 i7-4800MQ 2.70 GHz - 8 GB RAM - 500 GB HDD - NVIDIA, Intel Quadro K1100M, HD Graphics 4600 - Windows 8 Pro 64-bit - 1926 x 1080 Displ (20BH002EUS)",Computer - Laptop computers - Laptop computers,Lenovo,Add to your price watch See price history Submit an error on this page Read reviews ( 0 ),"Lenovo ThinkPad W540 20BH002EUS 15.6 '' LED Notebook - Intel Core i7 i7-4800MQ 2.70 GHz - 8 GB RAM - 500 GB HDD - NVIDIA , Intel Quadro K1100M , HD Graphics 4600 - Windows 8 Pro 64-bit - 1926 x 1080 Displ"
"Miniprice.ca - Lenovo ThinkPad T440s 20AR0057US 14"" Touchscreen LED (In-plane Switching (IPS) Technology) Ultrabook - Intel Core i7 i7-4600U 2.10 GHz - Black - 4 GB RAM - 256 GB SSD - Intel HD 4400 - Windows 8.1 Pro (20AR0057US)",Computer - Laptop computers - Ultrabooks,Lenovo,Add to your price watch See price history Submit an error on this page Read reviews ( 0 ),Lenovo ThinkPad T440s 20AR0057US 14 '' Touchscreen LED ( In-plane Switching ( IPS ) Technology ) Ultrabook - Intel Core i7 i7-4600U 2.10 GHz - Black - 4 GB RAM - 256 GB SSD - Intel HD 4400 - Windows 8.1 Pro
"Miniprice.ca - Lenovo ThinkPad W540 20BH001GUS 15.6"" LED Notebook - Intel Core i7 i7-4800MQ 2.70 GHz - 8 GB RAM - 500 GB HDD - NVIDIA, Intel Quadro K1100M, HD Graphics 4600 - Windows 8 Pro 64-bit - 1926 x 1080 Displ (20BH001GUS)",Computer - Laptop computers - Laptop computers,Lenovo,Add to your price watch See price history Submit an error on this page Read reviews ( 0 ),"Lenovo ThinkPad W540 20BH001GUS 15.6 '' LED Notebook - Intel Core i7 i7-4800MQ 2.70 GHz - 8 GB RAM - 500 GB HDD - NVIDIA , Intel Quadro K1100M , HD Graphics 4600 - Windows 8 Pro 64-bit - 1926 x 1080 Displ"
"Miniprice.ca - Lenovo ThinkPad X1 Carbon 20A80035US 14"" LED Ultrabook - Intel Core i5 i5-4300U 1.90 GHz - Black - 8 GB RAM - 256 GB SSD - Intel HD 4400 - Windows 8.1 Pro 64-bit - 1600 x 900 Display - Bluetooth (20A80035US)",Computer - Laptop computers - Ultrabooks,Lenovo,Add to your price watch See price history Submit an error on this page Read reviews ( 0 ),Lenovo ThinkPad X1 Carbon 20A80035US 14 '' LED Ultrabook - Intel Core i5 i5-4300U 1.90 GHz - Black - 8 GB RAM - 256 GB SSD - Intel HD 4400 - Windows 8.1 Pro 64-bit - 1600 x 900 Display - Bluetooth
"Miniprice.ca - Lenovo ThinkPad 20C0004RUS Ultrabook/Tablet - 12.5"" - In-plane Switching (IPS) Technology - Intel Core i5 i5-4300U 1.90 GHz - Black - 8 GB RAM - 256 GB SSD - Windows 8.1 Pro 64-bit - Convertible - 192 (20C0004RUS)",Computer - Laptop computers - Ultrabooks,Lenovo,Add to your price watch See price history Submit an error on this page Read reviews ( 0 ),Lenovo ThinkPad 20C0004RUS Ultrabook/Tablet - 12.5 '' - In-plane Switching ( IPS ) Technology - Intel Core i5 i5-4300U 1.90 GHz - Black - 8 GB RAM - 256 GB SSD - Windows 8.1 Pro 64-bit - Convertible - 192
"Miniprice.ca - Lenovo ThinkPad X240 20AM009MUS 12.5"" LED Ultrabook - Intel Core i5 i5-4300U 1.90 GHz - Black - 4 GB RAM - 128 GB SSD - Intel HD 4400 - Windows 8.1 Pro 64-bit - 1366 x 768 Display (20AM009MUS)",Computer - Laptop computers - Ultrabooks,Lenovo,Add to your price watch See price history Submit an error on this page Read reviews ( 0 ),Lenovo ThinkPad X240 20AM009MUS 12.5 '' LED Ultrabook - Intel Core i5 i5-4300U 1.90 GHz - Black - 4 GB RAM - 128 GB SSD - Intel HD 4400 - Windows 8.1 Pro 64-bit - 1366 x 768 Display
"Miniprice.ca - Lenovo ThinkPad X240 20AM009WUS 12.5"" LED Ultrabook - Intel Core i7 i7-4600U 2.10 GHz - Black - 8 GB RAM - 180 GB SSD - Intel HD 4400 - Windows 8.1 Pro 64-bit - 1366 x 768 Display (20AM009WUS)",Computer - Laptop computers - Ultrabooks,Lenovo,Add to your price watch See price history Submit an error on this page Read reviews ( 0 ),Lenovo ThinkPad X240 20AM009WUS 12.5 '' LED Ultrabook - Intel Core i7 i7-4600U 2.10 GHz - Black - 8 GB RAM - 180 GB SSD - Intel HD 4400 - Windows 8.1 Pro 64-bit - 1366 x 768 Display
"Miniprice.ca - Lenovo ThinkPad X240 20AM0061US 12.5"" LED (In-plane Switching (IPS) Technology) Ultrabook - Intel Core i5 i5-4300U 1.90 GHz - 4 GB RAM - 256 GB SSD - Intel HD Graphics 4400 - Windows 8 Pro 64-bit - 13 (20AM0061US)",Computer - Laptop computers - Ultrabooks,Lenovo,Add to your price watch See price history Submit an error on this page Read reviews ( 0 ),Lenovo ThinkPad X240 20AM0061US 12.5 '' LED ( In-plane Switching ( IPS ) Technology ) Ultrabook - Intel Core i5 i5-4300U 1.90 GHz - 4 GB RAM - 256 GB SSD - Intel HD Graphics 4400 - Windows 8 Pro 64-bit - 13
"Miniprice.ca - Lenovo ThinkPad S1 Yoga 20C0004TUS Ultrabook/Tablet - 12.5"" - In-plane Switching (IPS) Technology - Wireless LAN - Intel Core i7 i7-4600U 2.10 GHz - 8 GB RAM - 256 GB SSD - Windows 8 Pro 64-bit - Conv (20C0004TUS)",Computer - Laptop computers - Ultrabooks,Lenovo,Add to your price watch See price history Submit an error on this page Read reviews ( 0 ),Lenovo ThinkPad S1 Yoga 20C0004TUS Ultrabook/Tablet - 12.5 '' - In-plane Switching ( IPS ) Technology - Wireless LAN - Intel Core i7 i7-4600U 2.10 GHz - 8 GB RAM - 256 GB SSD - Windows 8 Pro 64-bit - Conv
"Miniprice.ca - Lenovo ThinkPad X240 20AM004RUS 12.5"" LED Ultrabook - Intel Core i5 i5-4300U 1.90 GHz - Black - 8 GB RAM - 180 GB SSD - Intel HD 4400 - Windows 8 Pro 64-bit - 1366 x 768 Display - Bluetooth (20AM004RUS)",Computer - Laptop computers - Ultrabooks,Lenovo,Add to your price watch See price history Submit an error on this page Read reviews ( 0 ),Lenovo ThinkPad X240 20AM004RUS 12.5 '' LED Ultrabook - Intel Core i5 i5-4300U 1.90 GHz - Black - 8 GB RAM - 180 GB SSD - Intel HD 4400 - Windows 8 Pro 64-bit - 1366 x 768 Display - Bluetooth
"Miniprice.ca - Lenovo ThinkPad X240 20AM004SUS 12.5"" LED Ultrabook - Intel Core i5 i5-4300U 1.90 GHz - Black - 4 GB RAM - 500 GB HDD - Intel HD 4400 - Windows 8 Pro 64-bit - 1366 x 768 Display - Bluetooth (20AM004SUS)",Computer - Laptop computers - Ultrabooks,Lenovo,Add to your price watch See price history Submit an error on this page Read reviews ( 0 ),Lenovo ThinkPad X240 20AM004SUS 12.5 '' LED Ultrabook - Intel Core i5 i5-4300U 1.90 GHz - Black - 4 GB RAM - 500 GB HDD - Intel HD 4400 - Windows 8 Pro 64-bit - 1366 x 768 Display - Bluetooth
"Miniprice.ca - Lenovo ThinkPad T440p 20AW000JUS 14"" LED Notebook - Intel Core i7 i7-4600M 2.90 GHz - Black - 4 GB RAM - 500 GB HDD - Intel HD 4600 - Windows 8 Pro 64-bit - 1366 x 768 Display - Bluetooth (20AW000JUS)",Computer - Laptop computers - Laptop computers,Lenovo,Add to your price watch See price history Submit an error on this page Read reviews ( 0 ),Lenovo ThinkPad T440p 20AW000JUS 14 '' LED Notebook - Intel Core i7 i7-4600M 2.90 GHz - Black - 4 GB RAM - 500 GB HDD - Intel HD 4600 - Windows 8 Pro 64-bit - 1366 x 768 Display - Bluetooth
"Miniprice.ca - Lenovo Topseller Thinkpad S1 Yoga 20cd Ultrabook Pc - 12.5"" Touchscreen - Core I5-4200u 1.6ghz - 4gb Ram - 500gb Hdd - 802.11 - A/c - No Optical Drive - Intel Hd Graphics 4400 - Black - Windows 8.1 (20CD000JCA)",Computer - Laptop computers - Ultrabooks,Lenovo,Add to your price watch See price history Submit an error on this page Read reviews ( 0 ),Lenovo Topseller Thinkpad S1 Yoga 20cd Ultrabook Pc - 12.5 '' Touchscreen - Core I5-4200u 1.6ghz - 4gb Ram - 500gb Hdd - 802.11 - A/c - No Optical Drive - Intel Hd Graphics 4400 - Black - Windows 8.1
"Miniprice.ca - Lenovo ThinkPad T540p 20BF0023US 15.6"" LED Notebook - Intel Core i7 i7-4600M 2.90 GHz - Black - 4 GB RAM - 256 GB SSD - DVD-Writer - Intel HD 4600 - Windows 8 Pro 64-bit - 1920 x 1080 Display - Blueto (20BF0023US)",Computer - Laptop computers - Laptop computers,Lenovo,Add to your price watch See price history Submit an error on this page Read reviews ( 0 ),Lenovo ThinkPad T540p 20BF0023US 15.6 '' LED Notebook - Intel Core i7 i7-4600M 2.90 GHz - Black - 4 GB RAM - 256 GB SSD - DVD-Writer - Intel HD 4600 - Windows 8 Pro 64-bit - 1920 x 1080 Display - Blueto
"Miniprice.ca - Lenovo ThinkPad X1 Carbon 20A80033US 14"" LED Ultrabook - Intel Core i5 i5-4300U 1.90 GHz - 8 GB RAM - 256 GB SSD - Intel HD Graphics 4400 - Windows 8.1 Pro 64-bit - 2560 x 1440 Display - Bluetooth (20A80033US)",Computer - Laptop computers - Ultrabooks,Lenovo,Add to your price watch See price history Submit an error on this page Read reviews ( 0 ),Lenovo ThinkPad X1 Carbon 20A80033US 14 '' LED Ultrabook - Intel Core i5 i5-4300U 1.90 GHz - 8 GB RAM - 256 GB SSD - Intel HD Graphics 4400 - Windows 8.1 Pro 64-bit - 2560 x 1440 Display - Bluetooth
"Miniprice.ca - Lenovo ThinkPad T440 20B7005LUS 14"" Touchscreen LED Ultrabook - Intel Core i7 i7-4600U 2.10 GHz - Black - 4 GB RAM - 256 GB SSD - Intel HD 4400 - Windows 8.1 Pro 64-bit - 1600 x 900 Display - Bluetoot (20B7005LUS)",Computer - Laptop computers - Ultrabooks,Lenovo,Add to your price watch See price history Submit an error on this page Read reviews ( 0 ),Lenovo ThinkPad T440 20B7005LUS 14 '' Touchscreen LED Ultrabook - Intel Core i7 i7-4600U 2.10 GHz - Black - 4 GB RAM - 256 GB SSD - Intel HD 4400 - Windows 8.1 Pro 64-bit - 1600 x 900 Display - Bluetoot
"Miniprice.ca - Lenovo ThinkPad X240 20AM009KUS 12.5"" LED Ultrabook - Intel Core i5 i5-4300U 1.90 GHz - Black - 4 GB RAM - 256 GB SSD - Intel HD 4400 - Windows 8.1 Pro 64-bit - 1366 x 768 Display (20AM009KUS)",Computer - Laptop computers - Ultrabooks,Lenovo,Add to your price watch See price history Submit an error on this page Read reviews ( 0 ),Lenovo ThinkPad X240 20AM009KUS 12.5 '' LED Ultrabook - Intel Core i5 i5-4300U 1.90 GHz - Black - 4 GB RAM - 256 GB SSD - Intel HD 4400 - Windows 8.1 Pro 64-bit - 1366 x 768 Display
"Miniprice.ca - Lenovo ThinkPad X120e 061129F 11.6"" LED Notebook E-240 1.5GHz - Matte Black - 1366 x 768 WXGA Display - 2 GB RAM - 320 GB HDD - AMD Radeon HD 6310 - Bluetooth - Webcam - Windows 7 Professional - 6 Hou (061129F)",Computer - Laptop computers - Laptop computers,Lenovo,Add to your price watch See price history Submit an error on this page Read reviews ( 0 ),Lenovo ThinkPad X120e 061129F 11.6 '' LED Notebook E-240 1.5GHz - Matte Black - 1366 x 768 WXGA Display - 2 GB RAM - 320 GB HDD - AMD Radeon HD 6310 - Bluetooth - Webcam - Windows 7 Professional - 6 Hou
"Miniprice.ca - Lenovo ThinkPad S1 Yoga 20CD00BYUS Ultrabook/Tablet - 12.5"" - In-plane Switching (IPS) Technology - Wireless LAN - Intel Core i7 i7-4600U 2.10 GHz - Black - 8 GB RAM - 500 GB HDD - 16 GB SSD - Windows (20CD00BYUS)",Computer - Laptop computers - Tablet PC,Lenovo,Add to your price watch See price history Submit an error on this page Read reviews ( 0 ),Lenovo ThinkPad S1 Yoga 20CD00BYUS Ultrabook/Tablet - 12.5 '' - In-plane Switching ( IPS ) Technology - Wireless LAN - Intel Core i7 i7-4600U 2.10 GHz - Black - 8 GB RAM - 500 GB HDD - 16 GB SSD - Windows
"Miniprice.ca - Lenovo ThinkPad T440s 20AR0059US 14"" LED Ultrabook - Intel Core i5 i5-4300U 1.90 GHz - Black - 4 GB RAM - 256 GB SSD - Intel HD 4400 - Windows 8.1 Pro 64-bit - 1920 x 1080 Display - Bluetooth (20AR0059US)",Computer - Laptop computers - Ultrabooks,Lenovo,Add to your price watch See price history Submit an error on this page Read reviews ( 0 ),Lenovo ThinkPad T440s 20AR0059US 14 '' LED Ultrabook - Intel Core i5 i5-4300U 1.90 GHz - Black - 4 GB RAM - 256 GB SSD - Intel HD 4400 - Windows 8.1 Pro 64-bit - 1920 x 1080 Display - Bluetooth
"Miniprice.ca - Lenovo ThinkPad X240 20AM0056US 12.5"" LED Ultrabook - Intel Core i5 i5-4300U 1.90 GHz - Black - 8 GB RAM - 180 GB SSD - Intel HD 4400 - Windows 8 Pro 64-bit - 1366 x 768 Display - Bluetooth (20AM0056US)",Computer - Laptop computers - Ultrabooks,Lenovo,Add to your price watch See price history Submit an error on this page Read reviews ( 0 ),Lenovo ThinkPad X240 20AM0056US 12.5 '' LED Ultrabook - Intel Core i5 i5-4300U 1.90 GHz - Black - 8 GB RAM - 180 GB SSD - Intel HD 4400 - Windows 8 Pro 64-bit - 1366 x 768 Display - Bluetooth
"Miniprice.ca - Lenovo ThinkPad L440 20AS0012US 14"" LED Notebook - Intel Core i5 i5-4200M 2.50 GHz - 4 GB RAM - 500 GB HDD - DVD-Writer - Intel HD 4600 - Windows 8 Pro 64-bit - 1366 x 768 Display - Bluetooth (20AS0012US)",Computer - Laptop computers - Laptop computers,Lenovo,Add to your price watch See price history Submit an error on this page Read reviews ( 0 ),Lenovo ThinkPad L440 20AS0012US 14 '' LED Notebook - Intel Core i5 i5-4200M 2.50 GHz - 4 GB RAM - 500 GB HDD - DVD-Writer - Intel HD 4600 - Windows 8 Pro 64-bit - 1366 x 768 Display - Bluetooth
