id,gid,name,sort_name,type,edits_pending,last_updated,begin_date_year,begin_date_month,begin_date_day,end_date_year,end_date_month,end_date_day,ended,comment
11886,27ed14d0-26b7-4e07-a3a4-f87c9d70b964,Kita-ku,Kita-ku,5,0,2013-08-28 15:41:44.773284+02,,,,,,,f,""
23272,c3a12679-b91b-4337-aa2d-61d32a9a0994,"Colome, South Dakota","Colome, South Dakota",3,0,2013-08-24 14:34:41.645957+02,,,,,,,f,""
23287,8dc265e4-75d1-45cc-8e34-3a5b7093cbb2,Ivins,Ivins,3,0,2013-08-24 14:41:13.941029+02,,,,,,,f,""
24726,53728812-6ce7-42fc-b716-1ada00f7b255,Galena,Galena,3,0,2013-09-07 08:18:30.171138+02,,,,,,,f,""
11917,5e0f24a7-7d77-4f6b-953a-da72a6c43b84,Chūō-ku,Chūō-ku,5,0,2013-08-28 15:42:02.760425+02,,,,,,,f,""
23724,06f59e1d-ac91-4732-b10b-996663300a0c,Straubing,Straubing,3,0,2013-08-31 17:32:52.458529+02,,,,,,,f,""
23736,e6634c87-3068-483d-ae68-e785b03ca9e3,Mönchengladbach,Mönchengladbach,3,0,2013-08-31 20:28:51.755907+02,,,,,,,f,""
24739,cdb5d89d-7eb1-4dca-a1ac-8c9a622408de,Arlington,Arlington,3,0,2013-09-07 08:22:30.24713+02,,,,,,,f,""
23772,33fa6710-2e4b-4abf-a340-0018282d198a,Furtwangen im Schwarzwald,Furtwangen im Schwarzwald,3,0,2013-08-31 23:34:02.497922+02,,,,,,,f,""
25356,51f29345-d468-4581-ab2b-b1db889b088c,Boxholm,Boxholm,3,0,2013-09-07 11:30:44.702+02,,,,,,,f,""
24758,be553a3b-c38b-444c-b4cc-01a24d5bd4b2,"Hull, Iowa","Hull, Iowa",3,0,2013-09-07 08:27:19.711958+02,,,,,,,f,""
26912,674132b6-8dbd-4b8a-a1bb-45e5b59d1ae1,Kearney,Kearney,3,0,2013-09-08 03:58:48.727379+02,,,,,,,f,""
24842,0ba865d8-8656-4685-87de-ca10529c2eb8,Orient,Orient,3,0,2013-09-07 08:49:13.03144+02,,,,,,,f,""
25797,ed23110e-0342-413f-871b-f14e798ce3af,"Cadiz, Kentucky","Cadiz, Kentucky",3,0,2013-09-07 14:41:18.012139+02,,,,,,,f,""
25250,ce1c2fbc-3da3-4eca-9c32-45930a092d99,Eldon,Eldon,3,0,2013-09-07 10:52:19.644927+02,,,,,,,f,""
26553,ad072d34-be84-4ff4-9f69-b1aa2487e4f6,"Winchester, Indiana","Winchester, Indiana",3,0,2013-09-08 01:06:33.406674+02,,,,,,,f,""
25915,a59c5c28-757e-4c77-ba77-522de7463af8,Hazlehurst,Hazlehurst,3,0,2013-09-07 17:17:13.801043+02,,,,,,,f,""
26581,146926d4-0929-4f56-9511-fd9317334056,"Scottsville, Kentucky","Scottsville, Kentucky",3,0,2013-09-08 01:13:56.615184+02,,,,,,,f,""
26236,5bbdcb57-e636-47df-a99c-923ed3908ba0,Joplin,Joplin,3,0,2013-09-07 20:52:47.830295+02,,,,,,,f,""
26560,edae6b11-befa-4ca3-ac99-5a500b9f55a9,"Atkins, Iowa","Atkins, Iowa",3,0,2013-09-08 01:08:23.78144+02,,,,,,,f,""
26611,6b3ce96c-e32e-42fc-b53c-f580b32e38a8,"Fremont, Iowa","Fremont, Iowa",3,0,2013-09-08 01:21:35.221978+02,,,,,,,f,""
26586,46f3b333-e400-401b-9ccc-c8c61a46123d,"Earlham, Iowa","Earlham, Iowa",3,0,2013-09-08 01:15:10.76028+02,,,,,,,f,""
27019,91caa82f-d4d7-4880-8fa9-bd6455b04d4f,Gower,Gower,3,0,2013-09-08 04:26:23.186233+02,,,,,,,f,""
27025,83a6e841-add3-4db5-ab3a-289537661dba,Senath,Senath,3,0,2013-09-08 04:27:54.465089+02,,,,,,,f,""
27040,5a5e71cd-bf8f-4c8c-911e-3d23a5db1741,Lupus,Lupus,3,0,2013-09-08 04:31:38.983161+02,,,,,,,f,""
27050,6f850725-1d95-400e-aff3-5d03e042035a,Newburg,Newburg,3,0,2013-09-08 04:34:08.975362+02,,,,,,,f,""
27319,d4d68091-dc3f-4917-9a10-506b04d184ee,"Manvel, North Dakota","Manvel, North Dakota",3,0,2013-09-08 07:26:51.064187+02,,,,,,,f,""
27338,186e9af8-8de8-404e-b8e2-323d16ef08c1,"Egeland, North Dakota","Egeland, North Dakota",3,0,2013-09-08 07:31:37.853177+02,,,,,,,f,""
27374,36c7221b-a036-4448-a3dd-063431d810a8,"Pisek, North Dakota","Pisek, North Dakota",3,0,2013-09-08 07:41:21.306227+02,,,,,,,f,""
11595,2a545a2b-8bc3-4aff-a829-7787594ea1e6,Ebina City,Ebina City,3,0,2013-06-25 11:59:25.302485+02,,,,,,,f,""
13980,d0a213f0-52ea-4fae-bbe8-dfc764e35733,Gemmano,Gemmano,4,0,2013-07-21 19:55:57.146504+02,,,,,,,f,""
13996,a8b0cc18-4c77-4019-83ff-f7d62cd23f8e,Treviso Bresciano,Treviso Bresciano,4,0,2013-07-21 20:00:21.447854+02,,,,,,,f,""
15683,7c3af357-fe90-4b6b-89c2-dcbcdc4e0226,Gerano,Gerano,4,0,2013-07-22 01:39:26.456168+02,,,,,,,f,""
14536,1bd61019-f093-49a2-80f1-f933e6cb58a2,Villanova Monferrato,Villanova Monferrato,4,0,2013-07-21 22:00:06.817883+02,,,,,,,f,""
14602,04ff3e8f-40b0-4b9f-a54c-c262f9d6a782,Cinaglio,Cinaglio,4,0,2013-07-21 22:14:56.645701+02,,,,,,,f,""
15053,d8631404-1069-4297-805c-d1b58f841db3,Pocapaglia,Pocapaglia,4,0,2013-07-21 23:41:59.571589+02,,,,,,,f,""
15735,99434d11-29d1-4246-b494-882f8fddb421,San Polo dei Cavalieri,San Polo dei Cavalieri,4,0,2013-07-22 01:51:13.688668+02,,,,,,,f,""
15183,a24494c3-c02d-43a1-9654-93c4c94c475e,Savigliano,Savigliano,4,0,2013-07-21 23:57:34.595098+02,,,,,,,f,""
15197,2be5ed70-90b1-4b72-a229-1444dfd6dc37,Santa Vittoria d'Alba,Santa Vittoria d'Alba,4,0,2013-07-21 23:59:13.298299+02,,,,,,,f,""
17456,73022f40-4074-4ed8-be5e-4ad10787b08b,Taino,Taino,4,0,2013-07-22 06:29:56.47322+02,,,,,,,f,""
15810,1c642ee0-4e86-4fb2-80f0-62156a96645a,Caslino d'Erba,Caslino d'Erba,4,0,2013-07-22 02:07:49.651007+02,,,,,,,f,""
15978,c30e5f9a-b050-412d-8610-c6317e576f7e,Cavedine,Cavedine,4,0,2013-07-22 02:37:52.405667+02,,,,,,,f,""
16627,34a66bc5-16ca-4f17-be17-040994eae9d9,"Mezzana, Trentino","Mezzana, Trentino",4,0,2013-07-22 03:56:52.143469+02,,,,,,,f,""
23282,e6a289df-2fbe-41ff-813e-85be17b9846f,Mount Pleasant,Mount Pleasant,3,0,2013-08-24 14:40:03.134438+02,,,,,,,f,""
16633,672d683b-c42d-453b-9f1a-06fbccd1e4ca,"Teti, Sardinia","Teti, Sardinia",4,0,2013-07-22 03:57:42.085923+02,,,,,,,f,""
17179,c479bb79-8c11-48e4-b0ab-a03f39ad8673,Pau,Pau,4,0,2013-07-22 05:54:12.593427+02,,,,,,,f,""
19872,d3c4ac45-2b63-4597-bc38-73864493bc82,Aliano,Aliano,4,0,2013-07-22 11:49:02.473068+02,,,,,,,f,""
18455,4a6a4b30-c425-42bc-bb59-9c18d612a189,Genivolta,Genivolta,4,0,2013-07-22 08:31:31.524412+02,,,,,,,f,""
25932,8f4fc848-a386-4e46-b322-355421d67579,Santa Bárbara,Santa Bárbara,3,0,2013-09-07 17:23:49.256371+02,,,,,,,f,""
18474,a7f35954-c34f-42ae-8851-f800f3e7d529,Zovencedo,Zovencedo,4,0,2013-07-22 08:36:17.228398+02,,,,,,,f,""
20599,ac88d5b5-3b99-4014-96ec-0ba8ddbab7d7,"Filadelfia, Calabria","Filadelfia, Calabria",4,0,2013-07-23 05:46:49.62915+02,,,,,,,f,""
18514,c53725f5-6dc8-4dbb-abcd-717ac50bd972,Zermeghedo,Zermeghedo,4,0,2013-07-22 08:40:37.6972+02,,,,,,,f,""
18534,e870bac2-67f0-4633-bae4-f107437839e4,Cismon del Grappa,Cismon del Grappa,4,0,2013-07-22 08:43:16.386218+02,,,,,,,f,""
23285,b1f0803b-93d4-4ffd-bcf0-9a0abeb93d7c,Washington,Washington,3,0,2013-08-24 14:40:46.820831+02,,,,,,,f,""
18539,0613bf26-ff2a-4b50-8665-4e83a1565343,Trevignano,Trevignano,4,0,2013-07-22 08:43:46.305841+02,,,,,,,f,""
20626,b532a8fa-18f5-4c9c-9777-fa93c93cbcdf,Treviso,Treviso,4,0,2013-07-23 08:30:04.231665+02,,,,,,,f,""
19385,2c9ac08e-4a5b-4940-b706-f0dc5aafb9c2,Casalanguida,Casalanguida,4,0,2013-07-22 10:28:28.993753+02,,,,,,,f,""
19444,a7853a67-3b7c-4a74-b019-4405a04327b8,San Giovanni Teatino,San Giovanni Teatino,4,0,2013-07-22 10:35:49.836413+02,,,,,,,f,""
20726,e74d09c2-b002-4394-9cd2-a54da879a8ac,Senerchia,Senerchia,4,0,2013-07-23 11:30:04.047308+02,,,,,,,f,""
23725,126010bb-a98a-4a89-ad4a-d3333e405bb6,Hof,Hof,3,0,2013-08-31 17:33:05.797032+02,,,,,,,f,""
20746,9e84e8bb-60eb-4745-850e-c2440f1940b0,Circello,Circello,4,0,2013-07-23 11:34:34.727047+02,,,,,,,f,""
23295,0bf1883c-7b5c-4563-b4f2-6a123bb7042a,Woodland Hills,Woodland Hills,3,0,2013-08-24 14:43:00.517911+02,,,,,,,f,""
20826,144927bd-f24b-4dbe-9ef8-a046f614d671,Montegallo,Montegallo,4,0,2013-07-23 14:30:33.878961+02,,,,,,,f,""
20838,5f13d753-2acc-499e-b36b-be003c92d062,Montedinove,Montedinove,4,0,2013-07-23 14:33:20.056337+02,,,,,,,f,""
20866,13094e9e-ccb3-4fb5-9071-504b1fa30be6,Montefiore dell'Aso,Montefiore dell'Aso,4,0,2013-07-23 14:39:45.124676+02,,,,,,,f,""
23370,059de6d0-ef2f-4bac-b243-7145faad9c5d,Washington Terrace,Washington Terrace,3,0,2013-08-24 17:36:22.819824+02,,,,,,,f,""
20875,b56a79e9-957b-449a-848b-784984184b65,Carinola,Carinola,4,0,2013-07-23 14:42:07.874716+02,,,,,,,f,""
25408,15f355ac-766b-4b0c-9a9e-d8fa0d7c6229,"Mankato, Kansas","Mankato, Kansas",3,0,2013-09-07 11:43:13.946247+02,,,,,,,f,""
23419,0f5eff4d-1aeb-4b48-ac0a-037fef6b18db,"Alma, Wisconsin","Alma, Wisconsin",3,0,2013-08-24 20:44:07.055281+02,,,,,,,f,""
22794,df6661c1-6c0f-45d1-a4c1-2b66c335d77a,Santo Stefano di Camastra,Santo Stefano di Camastra,4,0,2013-08-14 17:48:21.318706+02,,,,,,,f,""
22796,9fd7f0ef-37b0-466b-a7a2-c0cfb6c53e9c,Torregrotta,Torregrotta,4,0,2013-08-14 17:48:57.393368+02,,,,,,,f,""
23737,47cf7072-da93-4354-85ec-7852c338ec87,Gelsenkirchen,Gelsenkirchen,3,0,2013-08-31 20:29:26.192539+02,,,,,,,f,""
23275,8e36e3d9-3e17-4da8-8457-d2cbb233539b,"Etowah, Tennessee","Etowah, Tennessee",3,0,2013-08-24 14:36:48.016432+02,,,,,,,f,""
23496,dcfd638a-54a4-4d8b-9c69-fa732235c930,Dolný Kubín,Dolný Kubín,3,0,2013-08-26 02:38:37.439653+02,,,,,,,f,""
23280,700f6a16-0ab1-44ac-ba63-43125317861d,Enterprise,Enterprise,3,0,2013-08-24 14:39:05.36681+02,,,,,,,f,""
23514,04bd1c24-3ac7-4bf9-abee-54a8a1ad12d5,Partizánske,Partizánske,3,0,2013-08-26 02:43:36.237489+02,,,,,,,f,""
23578,2cc46bbd-62c4-497b-9ffe-ea4798909817,Krupina,Krupina,3,0,2013-08-26 14:39:18.446226+02,,,,,,,f,""
23784,bdeb5ff3-923a-4176-86bf-212a574c1b25,Lovech,Lovech,3,0,2013-09-01 14:22:42.716791+02,,,,,,,f,""
23592,81553bbd-e030-4e69-b31e-dac9299cd912,Lipany,Lipany,3,0,2013-08-26 14:44:00.606667+02,,,,,,,f,""
11895,a601c493-4acf-416d-90ce-60986c2909a6,Higashiyodogawa-ku,Higashiyodogawa-ku,5,0,2013-08-28 15:41:49.406111+02,,,,,,,f,""
25798,21d83bca-42a2-4b94-9fde-986dd416abf4,"Cullison, Kansas","Cullison, Kansas",3,0,2013-09-07 14:41:32.113591+02,,,,,,,f,""
24721,91f9dc23-5230-4dc6-b439-08d33e929ab0,Clarence,Clarence,3,0,2013-09-07 08:17:47.695594+02,,,,,,,f,""
25252,4527e47b-3fe7-4713-923b-6ea739949f2a,Floris,Floris,3,0,2013-09-07 10:52:51.771879+02,,,,,,,f,""
25313,0c0d7f1a-4884-4b52-961c-9e80ed272d7d,Casey,Casey,3,0,2013-09-07 11:09:25.347687+02,,,,,,,f,""
25809,218b1190-b58f-4b50-b8c9-dcbe5f803fb7,"Blackey, Kentucky","Blackey, Kentucky",3,0,2013-09-07 14:44:52.600324+02,,,,,,,f,""
25964,1984920b-21f6-4008-ba78-0b3806db428a,Newton,Newton,3,0,2013-09-07 17:33:36.348933+02,,,,,,,f,""
25916,552393c4-4c85-4596-b1c1-a0fd4d696e8c,Escanaba,Escanaba,3,0,2013-09-07 17:17:46.465447+02,,,,,,,f,""
26031,7fed0f9b-8d40-473e-8a91-f8557a7f1e3f,Willowbrook,Willowbrook,3,0,2013-09-07 17:51:03.275378+02,,,,,,,f,""
25980,c8e4ae6f-38bd-418d-9cf4-bf46dd7df03e,"Gratz, Kentucky","Gratz, Kentucky",3,0,2013-09-07 17:37:44.71677+02,,,,,,,f,""
26275,82e9335c-a12e-421c-bcc1-a14f83b27b39,"Kennett, Missouri","Kennett, Missouri",3,0,2013-09-07 21:04:01.115128+02,,,,,,,f,""
26238,bc8bd947-dcd9-4192-9825-66d187b2b569,"Norbourne Estates, Kentucky","Norbourne Estates, Kentucky",3,0,2013-09-07 20:53:16.046521+02,,,,,,,f,""
26554,4e7a6dd1-23fe-46c6-a674-0b6eb57659e3,"Ashland, Kentucky","Ashland, Kentucky",3,0,2013-09-08 01:06:46.790159+02,,,,,,,f,""
26587,86ea554c-3bbb-4aee-ac2c-49cab3515757,"Helena, Georgia","Helena, Georgia",3,0,2013-09-08 01:15:27.962285+02,,,,,,,f,""
27320,0623a3a9-b9de-4396-936c-8c52c29db216,"Arnegard, North Dakota","Arnegard, North Dakota",3,0,2013-09-08 07:27:04.4762+02,,,,,,,f,""
26914,2622ab2b-5545-49d4-8a3a-7da3439be0d9,Mountain Grove,Mountain Grove,3,0,2013-09-08 03:59:19.522002+02,,,,,,,f,""
27643,e1a10ff2-8345-4b6d-86f0-54a1ff455991,"Bellefontaine, Ohio","Bellefontaine, Ohio",3,0,2013-09-08 09:07:46.825905+02,,,,,,,f,""
28244,10871565-c6b1-4c94-9538-8dd5a2c7531a,"Easley, South Carolina","Easley, South Carolina",3,0,2013-09-08 15:37:37.639929+02,,,,,,,f,""
28005,ad84b3b1-8711-4d01-89a3-057b2b9ac473,Two Harbors,Two Harbors,3,0,2013-09-08 11:59:07.211019+02,,,,,,,f,""
11597,aed9f5ac-f7c1-4eab-aa48-cfb69d185483,Gotemba,Gotemba,3,0,2013-06-25 11:59:49.286364+02,,,,,,,f,""
11598,f83d6b20-e59d-42e7-943b-47fa06afce18,Fujieda,Fujieda,3,0,2013-06-25 12:00:01.257609+02,,,,,,,f,""
11599,2aa10008-cbab-4e1b-890a-6ce263ca8008,Takahata,Takahata,3,0,2013-06-25 12:00:55.310384+02,,,,,,,f,""
13982,42d47b0a-9196-43ec-a2f0-9fcd7e3c97fc,San Felice del Benaco,San Felice del Benaco,4,0,2013-07-21 19:56:23.71646+02,,,,,,,f,""
13990,5dcc2da9-313c-4575-9f2f-9fa311a0da01,Polaveno,Polaveno,4,0,2013-07-21 19:58:38.134617+02,,,,,,,f,""
15685,6d5805e4-f7d4-47f4-aca4-29725fc8743d,Licenza,Licenza,4,0,2013-07-22 01:39:49.844977+02,,,,,,,f,""
14537,8fcd9baa-6d94-4c97-8758-331f279ffe38,Valenza,Valenza,4,0,2013-07-21 22:00:23.025034+02,,,,,,,f,""
14630,921c4ab5-d262-4f4b-a021-cbbbea2e8164,Valfenera,Valfenera,4,0,2013-07-21 22:21:03.621538+02,,,,,,,f,""
23580,97369c5a-ed6c-4606-b4f0-05767e0aba9b,Hanušovce nad Topľou,Hanušovce nad Topľou,3,0,2013-08-26 14:39:55.52079+02,,,,,,,f,""
15693,83866c1f-0ca6-471e-8ccd-411479f3927d,"Mandela, Lazio","Mandela, Lazio",4,0,2013-07-22 01:41:36.965771+02,,,,,,,f,""
15129,2d2c0360-b967-47bc-8070-1960ff954ce4,Foligno,Foligno,4,0,2013-07-21 23:51:21.141679+02,,,,,,,f,""
17459,91d826b7-0cd5-4641-8c48-9d07eb7d5932,San Tomaso Agordino,San Tomaso Agordino,4,0,2013-07-22 06:30:21.547267+02,,,,,,,f,""
15203,6a343c54-77ba-4339-af3e-4030a9cba75d,Magione,Magione,4,0,2013-07-21 23:59:55.263277+02,,,,,,,f,""
15742,95431bdc-4e70-416a-be0a-4219acdd786c,Valmontone,Valmontone,4,0,2013-07-22 01:52:53.350187+02,,,,,,,f,""
26032,a29cfbb7-9751-4122-97a1-abda3c724c91,Wakefield,Wakefield,3,0,2013-09-07 17:51:19.429317+02,,,,,,,f,""
15748,c0a79400-c4be-4a30-a8f7-e0da5919fd2e,Aldeno,Aldeno,4,0,2013-07-22 01:54:03.49432+02,,,,,,,f,""
11914,5b8d643e-743c-4f7a-b4f2-66d9052ab49a,Higashisumiyoshi-ku,Higashisumiyoshi-ku,5,0,2013-08-28 15:41:52.453876+02,,,,,,,f,""
16628,2f953bf4-8487-4027-8488-41d423e6bbc9,Fonni,Fonni,4,0,2013-07-22 03:56:57.138726+02,,,,,,,f,""
17671,f9180602-bfd9-4a44-887d-7842db8a9a8d,Grosio,Grosio,4,0,2013-07-22 06:56:17.0382+02,,,,,,,f,""
17181,ed016d69-6bdc-4b4d-88de-ef6fe01a3370,Simaxis,Simaxis,4,0,2013-07-22 05:54:27.886587+02,,,,,,,f,""
19875,6c29ac90-f834-46ad-9154-7a80a784bec7,Aulla,Aulla,4,0,2013-07-22 11:49:24.194803+02,,,,,,,f,""
17702,1ce18e40-1bd7-4cf5-b368-2a54535d73bd,Valle Salimbene,Valle Salimbene,4,0,2013-07-22 07:00:31.104535+02,,,,,,,f,""
17718,aa9f63c4-d60f-46b0-990c-763b1811c94b,Bovisio-Masciago,Bovisio-Masciago,4,0,2013-07-22 07:02:19.621065+02,,,,,,,f,""
18456,dfe827c4-2b61-4441-8123-d8eb68ee8771,Morterone,Morterone,4,0,2013-07-22 08:31:43.798508+02,,,,,,,f,""
20601,392cfbd2-3fb9-4faa-bd9a-f984d2437e1f,Brognaturo,Brognaturo,4,0,2013-07-23 05:47:14.871908+02,,,,,,,f,""
19395,32461f4a-1ee1-4093-8947-99bcacbfa733,Pollutri,Pollutri,4,0,2013-07-22 10:29:48.048385+02,,,,,,,f,""
23738,0c21d37f-adf5-4bdc-8ccc-be74713afcd8,Krefeld,Krefeld,3,0,2013-08-31 20:30:00.069301+02,,,,,,,f,""
20627,b5949223-1141-4939-af1e-73d21857a791,Zambrone,Zambrone,4,0,2013-07-23 08:30:25.020628+02,,,,,,,f,""
20668,2c18a41c-4abb-4f60-8654-973fbdcad1f7,Frigento,Frigento,4,0,2013-07-23 08:40:29.163411+02,,,,,,,f,""
27648,9c4b60d2-61ac-453d-92af-8abf9cde3ca1,"Bellbrook, Ohio","Bellbrook, Ohio",3,0,2013-09-08 09:09:04.372262+02,,,,,,,f,""
20727,6a4080ae-d779-4447-885b-e70eff7558e1,Scampitella,Scampitella,4,0,2013-07-23 11:30:21.507537+02,,,,,,,f,""
23785,d87f731f-4467-49d0-a493-70d8c5d3322f,Asenovgrad,Asenovgrad,3,0,2013-09-01 14:23:12.628016+02,,,,,,,f,""
20827,0f21842b-bc9d-4d78-803f-e5a9d670bcd4,Spinetoli,Spinetoli,4,0,2013-07-23 14:30:48.587683+02,,,,,,,f,""
20871,7514432a-0172-4c7c-95b9-368eaf95f11b,Caiazzo,Caiazzo,4,0,2013-07-23 14:41:20.266284+02,,,,,,,f,""
26239,07405d64-0df8-47bb-b085-9cbdae858cf8,Park Hills,Park Hills,3,0,2013-09-07 20:53:33.386693+02,,,,,,,f,""
24727,bcecee86-d1fa-4a57-967e-af24d33db4ae,Hancock,Hancock,3,0,2013-09-07 08:18:30.684736+02,,,,,,,f,""
24768,265e3284-e4e8-4d45-ade3-116db68f5336,"Elgin, Iowa","Elgin, Iowa",3,0,2013-09-07 08:29:57.450681+02,,,,,,,f,""
22798,be5353f4-65eb-4812-8c75-34e6a8a18ffb,San Salvatore di Fitalia,San Salvatore di Fitalia,4,0,2013-08-14 17:49:33.590398+02,,,,,,,f,""
23276,379ceea4-9e62-46be-add3-fa05b7f773a5,Allardt,Allardt,3,0,2013-08-24 14:37:26.246533+02,,,,,,,f,""
23289,41a3fb0a-ae11-4f0f-9b16-c4c62be321cb,Kaysville,Kaysville,3,0,2013-08-24 14:41:41.831913+02,,,,,,,f,""
25253,819111a2-820f-48a5-966e-d9bf12640476,Sioux Center,Sioux Center,3,0,2013-09-07 10:53:07.976482+02,,,,,,,f,""
23371,be05bb31-d620-4901-b723-b9405fefd4e4,Richfield,Richfield,3,0,2013-08-24 17:36:44.96778+02,,,,,,,f,""
23420,6575493f-96e9-460c-b036-ef696561d356,Sheboygan,Sheboygan,3,0,2013-08-24 20:44:47.034482+02,,,,,,,f,""
26555,8feef9f5-0ee1-4c39-aab3-c2a91ea8e786,"Nicholson, Georgia","Nicholson, Georgia",3,0,2013-09-08 01:07:06.924977+02,,,,,,,f,""
23497,ebdc2cd8-18b9-43ac-a758-9b2bf7d88056,Štúrovo,Štúrovo,3,0,2013-08-26 02:38:57.340334+02,,,,,,,f,""
25320,19d39e93-f3c5-4cb8-a86f-1c58caa00d5c,Ghent,Ghent,3,0,2013-09-07 11:18:15.186443+02,,,,,,,f,""
25354,807069c4-2ba3-4e5e-86eb-3df6ddaeb781,Leawood,Leawood,3,0,2013-09-07 11:30:03.534551+02,,,,,,,f,""
26557,f075c980-db16-48bb-bd4e-70eb518e77c1,"Dresden, Kansas","Dresden, Kansas",3,0,2013-09-08 01:07:34.897985+02,,,,,,,f,""
25800,dac89393-5fc7-43c8-a385-7d77d43cfe29,Clinton,Clinton,3,0,2013-09-07 14:42:07.200013+02,,,,,,,f,""
25917,9dcb041d-6107-45e1-a447-be986dddfde5,Ypsilanti,Ypsilanti,3,0,2013-09-07 17:18:12.735214+02,,,,,,,f,""
28006,4a66e076-d349-4b48-8531-fc7edfced9e5,Maplewood,Maplewood,3,0,2013-09-08 11:59:22.531633+02,,,,,,,f,""
26915,815698f4-d7bd-4927-bea1-c27357789eae,Willow Springs,Willow Springs,3,0,2013-09-08 03:59:36.397965+02,,,,,,,f,""
28929,316e2754-a0d5-46f6-9108-0fea534be0dd,Rio Vista,Rio Vista,3,0,2013-09-09 01:31:54.359242+02,,,,,,,f,""
27035,7aa8149d-0ae7-4eda-8bc7-b912849ffa94,Holcomb,Holcomb,3,0,2013-09-08 04:30:24.118043+02,,,,,,,f,""
28007,673890d3-32ef-4a4b-a973-e23549528797,Columbia,Columbia,3,0,2013-09-08 11:59:36.535695+02,,,,,,,f,""
27321,7ca0e7f1-9eed-4d8e-9ca4-b0cde086d742,Jackson,Jackson,3,0,2013-09-08 07:27:23.405849+02,,,,,,,f,""
28472,63781ad2-4b99-4d66-ad3b-bbdfa4ae5a97,Adrian,Adrian,3,0,2013-09-08 17:43:17.741851+02,,,,,,,f,""
28081,0ce7fb23-494f-4a33-bb87-9c06e863ccf3,Reutov,Reutov,3,0,2013-09-08 12:25:15.482822+02,,,,,,,f,""
28895,38df778d-9983-466f-9b35-9c7d62062fbf,Brier,Brier,3,0,2013-09-09 01:12:41.245654+02,,,,,,,f,""
28245,28fa1f6b-a7e5-47e5-8f7d-f9b343f385c1,"Liberty, South Carolina","Liberty, South Carolina",3,0,2013-09-08 15:38:30.522881+02,,,,,,,f,""
28436,dc7173d4-7711-4bd8-9201-7387e3b1852f,"Savannah, Tennessee","Savannah, Tennessee",3,0,2013-09-08 17:24:52.362305+02,,,,,,,f,""
28678,36c03cfe-4f74-4c6d-b8de-01573b96479f,Milton,Milton,3,0,2013-09-08 23:21:01.923896+02,,,,,,,f,""
28692,5feaee14-4c66-4e20-9398-ace732e44561,Mount Enterprise,Mount Enterprise,3,0,2013-09-08 23:32:11.169941+02,,,,,,,f,""
28928,fec5911c-8ecc-4d54-bc36-869ce260a643,Rotan,Rotan,3,0,2013-09-09 01:31:37.921369+02,,,,,,,f,""
28898,a205e544-38ac-4ab4-83ca-312f613eb89c,Deer Park,Deer Park,3,0,2013-09-09 01:13:23.060103+02,,,,,,,f,""
29190,c62e3acd-1473-4ea7-a859-2a3986bf8118,Westlake,Westlake,3,0,2013-09-09 03:01:28.001792+02,,,,,,,f,""
29310,43bceb22-e3da-4ab3-aef0-bb638cfa85d3,Berlin,Berlin,3,0,2013-09-09 05:23:49.220867+02,,,,,,,f,""
29423,b21e4552-050d-4c0c-ac5a-031108eb0c47,Louisville,Louisville,3,0,2013-09-12 06:08:30.929222+02,,,,,,,f,""
29407,73deedf3-5a5d-41b9-9f78-dc29a0369e98,"Two Rivers, Wisconsin","Two Rivers, Wisconsin",3,0,2013-09-09 08:45:36.968885+02,,,,,,,f,""
29534,5d14d8da-0ab7-4c64-bdca-089f9831c232,Ludlow,Ludlow,3,0,2013-09-29 08:38:28.411963+02,,,,,,,f,""
29638,1d8bfd73-8b41-46ea-92ca-14a9d5907bb1,Gilsdorf,Gilsdorf,3,0,2013-10-11 20:17:56.506151+02,,,,,,,f,""
11600,5ffda8d6-5bbf-4e65-b16d-9a6a6db876ba,Ayase City,Ayase City,3,0,2013-06-25 12:01:28.103273+02,,,,,,,f,""
11601,2fd009fc-13ee-4b67-b766-1f9d5c372e48,Gresham,Gresham,3,0,2013-06-25 12:03:01.599312+02,,,,,,,f,""
11602,fd056f4b-105c-4f5c-b786-2b602f18bf3b,Kumano,Kumano,3,0,2013-06-25 12:03:21.165799+02,,,,,,,f,""
13986,d0489693-7c7e-42c5-82dd-b880f2a8408c,Rovato,Rovato,4,0,2013-07-21 19:57:36.320469+02,,,,,,,f,""
14539,71fde3e8-239e-42f8-9dd5-a194f24df640,Rocchetta Ligure,Rocchetta Ligure,4,0,2013-07-21 22:00:51.88156+02,,,,,,,f,""
15687,b4869f12-8739-432d-a67a-cd7f417835fe,"Colonna, Lazio","Colonna, Lazio",4,0,2013-07-22 01:40:15.597993+02,,,,,,,f,""
15056,421d6313-179f-436a-8b9d-9f55140388e3,Peveragno,Peveragno,4,0,2013-07-21 23:42:22.551311+02,,,,,,,f,""
15137,7a7d0135-e0fd-46d6-b9cc-0b445ee67b12,Fossato di Vico,Fossato di Vico,4,0,2013-07-21 23:52:11.227642+02,,,,,,,f,""
15723,78aae945-357a-40eb-a659-e3e18ed44a2b,Sant'Angelo Romano,Sant'Angelo Romano,4,0,2013-07-22 01:48:42.278804+02,,,,,,,f,""
17461,5e539195-feea-4fdb-8606-9989a6e01de4,Tovo di Sant'Agata,Tovo di Sant'Agata,4,0,2013-07-22 06:30:35.114295+02,,,,,,,f,""
